from_key	from_name	to_key	to_name	count
net.fdgames.GameLevel.GameLevel	GameLevel	net.fdgames.GameEntities.MapSprite	MapSprite	1
net.fdgames.GameLevel.GameLevel	GameLevel	net.fdgames.Helpers.GameConsole	GameConsole	1
net.fdgames.GameLevel.GameLevel	GameLevel	net.fdgames.Rules.WeaponStats	WeaponStats	1
net.fdgames.GameLevel.GameLevel	GameLevel	net.fdgames.ek.GPGSUpdate	GPGSUpdate	1
net.fdgames.GameLevel.GameLevel	GameLevel	net.fdgames.GameWorld.GameData	GameData	1
net.fdgames.GameLevel.GameLevel	GameLevel	net.fdgames.GameWorld.MessageRouter	MessageRouter	1
net.fdgames.GameLevel.GameLevel	GameLevel	net.fdgames.GameEntities.AI.Pathfinding.AStarPathFinder	AStarPathFinder	1
net.fdgames.GameLevel.GameLevel	GameLevel	net.fdgames.GameEntities.MapActor	MapActor	1
net.fdgames.GameLevel.GameLevel	GameLevel	net.fdgames.ek.ExiledKingdoms	ExiledKingdoms	1
net.fdgames.GameLevel.GameLevel	GameLevel	net.fdgames.GameEntities.Final.NPC	NPC	1
net.fdgames.GameLevel.GameLevel	GameLevel	net.fdgames.GameEntities.Final.Door	Door	1
net.fdgames.GameLevel.GameLevelData	GameLevelData	m0.b	GameMap	1
net.fdgames.GameLevel.GameLevelData	GameLevelData	net.fdgames.GameEntities.Final.MonsterSpawn	MonsterSpawn	1
net.fdgames.GameLevel.GameLevelData	GameLevelData	net.fdgames.GameEntities.Final.PlantSpawn	PlantSpawn	1
net.fdgames.GameLevel.GameLevelData	GameLevelData	net.fdgames.Rules.Rules	Rules	1
net.fdgames.GameLevel.GameLevelData	GameLevelData	net.fdgames.TiledMap.Objects.Trigger	Trigger	1
net.fdgames.GameLevel.GameLevelData	GameLevelData	net.fdgames.GameEntities.Final.StaticNPC	StaticNPC	1
net.fdgames.GameLevel.GameLevelData	GameLevelData	net.fdgames.Rules.Spawn	Spawn	1
net.fdgames.GameLevel.GameLevelData	GameLevelData	net.fdgames.GameEntities.Final.SecretDoor	SecretDoor	1
net.fdgames.GameLevel.GameLevelData	GameLevelData	net.fdgames.GameEntities.Final.Projectile	Projectile	1
net.fdgames.GameLevel.GameLevelData	GameLevelData	net.fdgames.GameWorld.Follower	Follower	1
net.fdgames.GameLevel.GameLevelData	GameLevelData	net.fdgames.Helpers.Serializer	Serializer	1
net.fdgames.GameLevel.GameLevelData	GameLevelData	net.fdgames.GameEntities.CharacterSheet.CharacterEffects	CharacterEffects	1
net.fdgames.GameLevel.GameLevelData	GameLevelData	net.fdgames.GameEntities.MapSprite	MapSprite	1
net.fdgames.GameLevel.GameLevelData	GameLevelData	net.fdgames.GameEntities.Helpers.Shop	Shop	1
net.fdgames.GameLevel.GameLevelData	GameLevelData	net.fdgames.GameEntities.CharacterSheet.CharacterSheet	CharacterSheet	1
net.fdgames.GameLevel.GameLevelData	GameLevelData	net.fdgames.GameEntities.Final.Trap	Trap	1
net.fdgames.GameLevel.GameLevelData	GameLevelData	net.fdgames.GameWorld.GameData	GameData	1
net.fdgames.GameLevel.GameLevelData	GameLevelData	net.fdgames.GameEntities.AI.Pathfinding.AStarPathFinder	AStarPathFinder	1
net.fdgames.GameLevel.GameLevelData	GameLevelData	net.fdgames.GameEntities.Final.MapContainer	MapContainer	1
net.fdgames.GameLevel.GameLevelData	GameLevelData	net.fdgames.GameEntities.MapActor	MapActor	1
net.fdgames.GameLevel.GameLevelData	GameLevelData	net.fdgames.GameEntities.Final.NPC	NPC	1
net.fdgames.GameLevel.GameLevelData	GameLevelData	net.fdgames.GameEntities.Final.MapEffectEntity	MapEffectEntity	1
net.fdgames.GameLevel.GameLevelData	GameLevelData	net.fdgames.GameEntities.Final.Loot	Loot	1
net.fdgames.GameLevel.GameLevelData	GameLevelData	net.fdgames.GameEntities.Final.MapItem	MapItem	1
net.fdgames.GameLevel.GameLevelData	GameLevelData	net.fdgames.GameEntities.Final.Door	Door	1
net.fdgames.GameLevel.SpriteEffect	SpriteEffect	net.fdgames.assets.GameAssets	GameAssets	1
net.fdgames.GameLevel.SpriteEffect	SpriteEffect	net.fdgames.GameWorld.GameData	GameData	1
net.fdgames.GameLogic.ActionsSet	ActionsSet	net.fdgames.Helpers.FDUtils	FDUtils	1
net.fdgames.GameLogic.ActionsSet	ActionsSet	net.fdgames.GameLogic.ScriptedAction	ScriptedAction	1
net.fdgames.GameLogic.Condition	Condition	k0.a	GameLevelRenderer	1
net.fdgames.GameLogic.Condition	Condition	m0.b	GameMap	1
net.fdgames.GameLogic.Condition	Condition	n0.z	GameHUD	1
net.fdgames.GameLogic.Condition	Condition	net.fdgames.GameEntities.Final.Player	Player	1
net.fdgames.GameLogic.Condition	Condition	net.fdgames.GameLevel.GameLevelData	GameLevelData	1
net.fdgames.GameLogic.Condition	Condition	net.fdgames.Rules.Rules	Rules	1
net.fdgames.GameLogic.Condition	Condition	net.fdgames.GameWorld.Follower	Follower	1
net.fdgames.GameLogic.Condition	Condition	net.fdgames.GameEntities.Character	Character	1
net.fdgames.GameLogic.Condition	Condition	net.fdgames.ek.ControllerConfig	ControllerConfig	1
net.fdgames.GameLogic.Condition	Condition	net.fdgames.ek.Settings	Settings	1
net.fdgames.GameLogic.Condition	Condition	net.fdgames.TiledMap.Objects.Coords	Coords	1
net.fdgames.GameLogic.Condition	Condition	net.fdgames.Helpers.FDUtils	FDUtils	1
net.fdgames.GameLogic.Condition	Condition	net.fdgames.GameWorld.GameWorld	GameWorld	1
net.fdgames.GameLogic.Condition	Condition	net.fdgames.GameLevel.GameLevel	GameLevel	1
net.fdgames.GameLogic.Condition	Condition	net.fdgames.GameWorld.Party	Party	1
net.fdgames.GameLogic.Condition	Condition	net.fdgames.GameWorld.GameData	GameData	1
net.fdgames.GameLogic.Condition	Condition	net.fdgames.GameEntities.AI.Pathfinding.AStarPathFinder	AStarPathFinder	1
net.fdgames.GameLogic.Condition	Condition	net.fdgames.GameEntities.MapActor	MapActor	1
net.fdgames.GameLogic.Condition	Condition	net.fdgames.ek.ExiledKingdoms	ExiledKingdoms	1
net.fdgames.GameLogic.Condition	Condition	net.fdgames.GameEntities.Final.NPC	NPC	1
net.fdgames.GameLogic.Condition	Condition	net.fdgames.GameWorld.WorldFactions	WorldFactions	1
net.fdgames.GameLogic.ConditionsSet	ConditionsSet	net.fdgames.Helpers.FDUtils	FDUtils	1
net.fdgames.GameLogic.Conversation	Conversation	net.fdgames.GameLogic.ConversationSentence	ConversationSentence	1
net.fdgames.GameLogic.Conversation	Conversation	net.fdgames.ek.Settings	Settings	1
net.fdgames.GameLogic.Conversation	Conversation	net.fdgames.Helpers.GameString	GameString	1
net.fdgames.GameLogic.Conversation	Conversation	net.fdgames.Helpers.FDUtils	FDUtils	1
net.fdgames.GameLogic.ConversationSentence	ConversationSentence	net.fdgames.GameWorld.GameData	GameData	1
net.fdgames.GameLogic.PlayerRequirements	PlayerRequirements	net.fdgames.GameEntities.CharacterSheet.CharacterTraits	CharacterTraits	1
net.fdgames.GameLogic.PlayerRequirements	PlayerRequirements	net.fdgames.Helpers.FDUtils	FDUtils	1
net.fdgames.GameLogic.PlayerRequirements	PlayerRequirements	net.fdgames.GameEntities.CharacterSheet.CharacterSheet	CharacterSheet	1
net.fdgames.GameLogic.ScriptedAction	ScriptedAction	l0.b	GameScreen	2
net.fdgames.GameLogic.ScriptedAction	ScriptedAction	k0.a	GameLevelRenderer	1
net.fdgames.GameLogic.ScriptedAction	ScriptedAction	m0.b	GameMap	1
net.fdgames.GameLogic.ScriptedAction	ScriptedAction	m0.d	NPCConversation	1
net.fdgames.GameLogic.ScriptedAction	ScriptedAction	n0.z	GameHUD	1
net.fdgames.GameLogic.ScriptedAction	ScriptedAction	o0.s	SkillTrainWindow	1
net.fdgames.GameLogic.ScriptedAction	ScriptedAction	net.fdgames.GameEntities.Final.Player	Player	1
net.fdgames.GameLogic.ScriptedAction	ScriptedAction	net.fdgames.GameEntities.Final.MonsterSpawn	MonsterSpawn	1
net.fdgames.GameLogic.ScriptedAction	ScriptedAction	net.fdgames.GameLevel.GameLevelData	GameLevelData	1
net.fdgames.GameLogic.ScriptedAction	ScriptedAction	net.fdgames.Rules.Skills	Skills	1
net.fdgames.GameLogic.ScriptedAction	ScriptedAction	net.fdgames.GameEntities.Final.StaticNPC	StaticNPC	1
net.fdgames.GameLogic.ScriptedAction	ScriptedAction	net.fdgames.Rules.SkillActions	SkillActions	1
net.fdgames.GameLogic.ScriptedAction	ScriptedAction	net.fdgames.Helpers.GameString	GameString	1
net.fdgames.GameLogic.ScriptedAction	ScriptedAction	net.fdgames.TiledMap.Objects.Transition	Transition	1
net.fdgames.GameLogic.ScriptedAction	ScriptedAction	net.fdgames.Rules.Skill	Skill	1
net.fdgames.GameLogic.ScriptedAction	ScriptedAction	net.fdgames.Helpers.Serializer	Serializer	1
net.fdgames.GameLogic.ScriptedAction	ScriptedAction	net.fdgames.TiledMap.Objects.Coords	Coords	1
net.fdgames.GameLogic.ScriptedAction	ScriptedAction	net.fdgames.Helpers.FDUtils	FDUtils	1
net.fdgames.GameLogic.ScriptedAction	ScriptedAction	net.fdgames.GameWorld.GameWorld	GameWorld	1
net.fdgames.GameLogic.ScriptedAction	ScriptedAction	net.fdgames.GameLevel.GameLevel	GameLevel	1
net.fdgames.GameLogic.ScriptedAction	ScriptedAction	net.fdgames.Helpers.GameConsole	GameConsole	1
net.fdgames.GameLogic.ScriptedAction	ScriptedAction	net.fdgames.GameEntities.Helpers.Shop	Shop	1
net.fdgames.GameLogic.ScriptedAction	ScriptedAction	net.fdgames.assets.GameAssets	GameAssets	1
net.fdgames.GameLogic.ScriptedAction	ScriptedAction	net.fdgames.GameEntities.CharacterSheet.CharacterSheet	CharacterSheet	1
net.fdgames.GameLogic.ScriptedAction	ScriptedAction	net.fdgames.TiledMap.Objects.ItemConversation	ItemConversation	1
net.fdgames.GameLogic.ScriptedAction	ScriptedAction	net.fdgames.GameEntities.Helpers.Damage	Damage	1
net.fdgames.GameLogic.ScriptedAction	ScriptedAction	net.fdgames.GameEntities.CharacterSheet.CharacterResistances	CharacterResistances	1
net.fdgames.GameLogic.ScriptedAction	ScriptedAction	net.fdgames.GameWorld.Party	Party	1
net.fdgames.GameLogic.ScriptedAction	ScriptedAction	net.fdgames.GameWorld.GameData	GameData	1
net.fdgames.GameLogic.ScriptedAction	ScriptedAction	net.fdgames.GameEntities.AI.Pathfinding.AStarPathFinder	AStarPathFinder	1
net.fdgames.GameLogic.ScriptedAction	ScriptedAction	net.fdgames.GameEntities.MapActor	MapActor	1
net.fdgames.GameLogic.ScriptedAction	ScriptedAction	net.fdgames.GameEntities.CharacterSheet.CharacterStats	CharacterStats	1
net.fdgames.GameLogic.ScriptedAction	ScriptedAction	net.fdgames.GameEntities.Final.NPC	NPC	1
net.fdgames.GameLogic.ScriptedAction	ScriptedAction	net.fdgames.GameEntities.Final.MapItem	MapItem	1
net.fdgames.GameLogic.SkillRequirements	SkillRequirements	net.fdgames.Helpers.FDUtils	FDUtils	1
net.fdgames.GameLogic.SkillRequirements	SkillRequirements	net.fdgames.GameEntities.CharacterSheet.CharacterSheet	CharacterSheet	1
net.fdgames.GameWorld.Area	Area	net.fdgames.ek.Settings	Settings	1
net.fdgames.GameWorld.Area	Area	net.fdgames.TiledMap.Objects.Coords	Coords	1
net.fdgames.GameWorld.Areas	Areas	net.fdgames.TiledMap.Objects.Coords	Coords	1
net.fdgames.GameWorld.Areas	Areas	net.fdgames.ek.Settings	Settings	1
net.fdgames.GameWorld.Areas	Areas	net.fdgames.Helpers.GameString	GameString	1
net.fdgames.GameWorld.BasicGameData	BasicGameData	net.fdgames.GameEntities.Character	Character	1
net.fdgames.GameWorld.Castle	Castle	net.fdgames.Helpers.FDUtils	FDUtils	1
net.fdgames.GameWorld.Castle	Castle	net.fdgames.ek.Settings	Settings	1
net.fdgames.GameWorld.DynamicEvent	DynamicEvent	net.fdgames.Helpers.FDUtils	FDUtils	1
net.fdgames.GameWorld.DynamicEvent	DynamicEvent	net.fdgames.Rules.Rules	Rules	1
net.fdgames.GameWorld.DynamicQuest	DynamicQuest	n0.e	CharacterMessageDialog	1
net.fdgames.GameWorld.DynamicQuest	DynamicQuest	n0.z	GameHUD	1
net.fdgames.GameWorld.DynamicQuest	DynamicQuest	net.fdgames.Rules.Rules	Rules	1
net.fdgames.GameWorld.DynamicQuest	DynamicQuest	net.fdgames.Helpers.GameString	GameString	1
net.fdgames.GameWorld.DynamicQuest	DynamicQuest	net.fdgames.Helpers.FDUtils	FDUtils	1
net.fdgames.GameWorld.Follower	Follower	m0.e	NPCSpawnData	1
net.fdgames.GameWorld.Follower	Follower	net.fdgames.TiledMap.Objects.NPCSerializedSpawnData	NPCSerializedSpawnData	1
net.fdgames.GameWorld.GameData	GameData	k0.a	GameLevelRenderer	1
net.fdgames.GameWorld.GameData	GameData	m0.b	GameMap	1
net.fdgames.GameWorld.GameData	GameData	n0.z	GameHUD	1
net.fdgames.GameWorld.GameData	GameData	net.fdgames.GameEntities.Final.Player	Player	1
net.fdgames.GameWorld.GameData	GameData	net.fdgames.GameEntities.Final.MonsterSpawn	MonsterSpawn	1
net.fdgames.GameWorld.GameData	GameData	net.fdgames.GameLevel.GameLevelData	GameLevelData	1
net.fdgames.GameWorld.GameData	GameData	net.fdgames.TiledMap.Objects.Transition	Transition	1
net.fdgames.GameWorld.GameData	GameData	net.fdgames.Helpers.Serializer	Serializer	1
net.fdgames.GameWorld.GameData	GameData	net.fdgames.Helpers.FDUtils	FDUtils	1
net.fdgames.GameWorld.GameData	GameData	net.fdgames.GameLevel.GameLevel	GameLevel	1
net.fdgames.GameWorld.GameData	GameData	net.fdgames.Helpers.GameConsole	GameConsole	1
net.fdgames.GameWorld.GameData	GameData	net.fdgames.assets.GameAssets	GameAssets	1
net.fdgames.GameWorld.GameData	GameData	net.fdgames.GameEntities.CharacterSheet.CharacterSheet	CharacterSheet	1
net.fdgames.GameWorld.GameData	GameData	net.fdgames.GameEntities.Helpers.Items	Items	1
net.fdgames.GameWorld.GameData	GameData	net.fdgames.GameEntities.AI.Pathfinding.AStarPathFinder	AStarPathFinder	1
net.fdgames.GameWorld.GameData	GameData	net.fdgames.ek.ExiledKingdoms	ExiledKingdoms	1
net.fdgames.GameWorld.GameData	GameData	net.fdgames.GameEntities.Final.NPC	NPC	1
net.fdgames.GameWorld.GameData	GameData	net.fdgames.GameEntities.Helpers.SkillSet	SkillSet	1
net.fdgames.GameWorld.GameData	GameData	net.fdgames.Helpers.GameString	GameString	1
net.fdgames.GameWorld.GameData	GameData	net.fdgames.Rules.PlayerCreation	PlayerCreation	1
net.fdgames.GameWorld.GameLog	GameLog	net.fdgames.Rules.Rules	Rules	1
net.fdgames.GameWorld.GameLog	GameLog	net.fdgames.ek.ExiledKingdoms	ExiledKingdoms	1
net.fdgames.GameWorld.GameLog	GameLog	net.fdgames.Helpers.GameString	GameString	1
net.fdgames.GameWorld.GameVariables	GameVariables	l0.b	GameScreen	1
net.fdgames.GameWorld.GameVariables	GameVariables	net.fdgames.Helpers.GameConsole	GameConsole	1
net.fdgames.GameWorld.GameVariables	GameVariables	net.fdgames.Helpers.GameString	GameString	1
net.fdgames.GameWorld.GameVariables	GameVariables	net.fdgames.ek.GPGSUpdate	GPGSUpdate	1
net.fdgames.GameWorld.LogLine	LogLine	net.fdgames.Helpers.FDUtils	FDUtils	1
net.fdgames.GameWorld.LogLine	LogLine	net.fdgames.GameLevel.GameLevel	GameLevel	1
net.fdgames.GameWorld.Message	Message	net.fdgames.GameEntities.Helpers.DamageData	DamageData	1
net.fdgames.GameWorld.MessageRouter	MessageRouter	net.fdgames.GameEntities.Helpers.DamageData	DamageData	1
net.fdgames.GameWorld.MessageRouter	MessageRouter	net.fdgames.GameLevel.GameLevel	GameLevel	1
net.fdgames.GameWorld.MessageRouter	MessageRouter	net.fdgames.GameEntities.MapObject	MapObject	1
net.fdgames.GameWorld.Party	Party	n0.z	GameHUD	1
net.fdgames.GameWorld.Party	Party	net.fdgames.GameEntities.AI.Pathfinding.AStarPathFinder	AStarPathFinder	1
net.fdgames.GameWorld.Party	Party	net.fdgames.GameLevel.GameLevel	GameLevel	1
net.fdgames.GameWorld.Party	Party	net.fdgames.Helpers.GameString	GameString	1
net.fdgames.GameWorld.Party	Party	net.fdgames.GameEntities.Character	Character	1
net.fdgames.GameWorld.Party	Party	net.fdgames.GameLevel.GameLevelData	GameLevelData	1
net.fdgames.GameWorld.Party	Party	net.fdgames.Rules.Rules	Rules	1
net.fdgames.GameWorld.Party	Party	net.fdgames.GameEntities.Final.NPC	NPC	1
net.fdgames.GameWorld.Party	Party	net.fdgames.ek.GPGSUpdate	GPGSUpdate	1
net.fdgames.GameWorld.Quest	Quest	net.fdgames.Helpers.FDUtils	FDUtils	1
net.fdgames.GameWorld.Quest	Quest	net.fdgames.ek.Settings	Settings	1
net.fdgames.GameWorld.QuestState	QuestState	net.fdgames.Helpers.FDUtils	FDUtils	1
net.fdgames.GameWorld.QuestState	QuestState	net.fdgames.GameLogic.ActionsSet	ActionsSet	1
net.fdgames.GameWorld.QuestVariation	QuestVariation	net.fdgames.ek.Settings	Settings	1
net.fdgames.GameWorld.QuestVariation	QuestVariation	net.fdgames.Rules.Rules	Rules	1
net.fdgames.GameWorld.Quests	Quests	net.fdgames.ek.Settings	Settings	1
net.fdgames.GameWorld.Quests	Quests	net.fdgames.Helpers.GameString	GameString	1
net.fdgames.GameWorld.Rumor	Rumor	net.fdgames.GameLogic.ActionsSet	ActionsSet	1
net.fdgames.GameWorld.Rumor	Rumor	net.fdgames.GameLogic.ConditionsSet	ConditionsSet	1
net.fdgames.GameWorld.Rumors	Rumors	net.fdgames.GameLogic.ActionsSet	ActionsSet	1
net.fdgames.GameWorld.Rumors	Rumors	net.fdgames.ek.Settings	Settings	1
net.fdgames.GameWorld.Rumors	Rumors	net.fdgames.Helpers.FDUtils	FDUtils	1
net.fdgames.GameWorld.Rumors	Rumors	net.fdgames.GameLogic.ConditionsSet	ConditionsSet	1
net.fdgames.GameWorld.SpawnTable	SpawnTable	m0.e	NPCSpawnData	1
net.fdgames.GameWorld.SpawnTable	SpawnTable	net.fdgames.Helpers.GameString	GameString	1
net.fdgames.GameWorld.SpawnTable	SpawnTable	net.fdgames.Helpers.FDUtils	FDUtils	1
net.fdgames.GameWorld.SpawnTable	SpawnTable	net.fdgames.GameLogic.ConditionsSet	ConditionsSet	1
net.fdgames.GameWorld.SpawnTableEntry	SpawnTableEntry	m0.e	NPCSpawnData	1
net.fdgames.GameWorld.SpawnTableEntry	SpawnTableEntry	net.fdgames.Helpers.FDUtils	FDUtils	1
net.fdgames.GameWorld.SpawnTables	SpawnTables	net.fdgames.Helpers.FDUtils	FDUtils	1
net.fdgames.GameWorld.WorldContainer	WorldContainer	net.fdgames.GameEntities.Helpers.Lootable	Lootable	1
net.fdgames.GameWorld.WorldContainer	WorldContainer	net.fdgames.assets.GameAssets	GameAssets	1
net.fdgames.GameWorld.WorldContainer	WorldContainer	net.fdgames.GameEntities.Helpers.Items	Items	1
net.fdgames.GameWorld.WorldContainer	WorldContainer	net.fdgames.assets.Assets	Assets	1
net.fdgames.GameWorld.WorldEvent	WorldEvent	net.fdgames.Helpers.FDUtils	FDUtils	1
net.fdgames.GameWorld.WorldEvent	WorldEvent	net.fdgames.Helpers.GameString	GameString	1
net.fdgames.GameWorld.WorldEvents	WorldEvents	net.fdgames.GameEntities.AI.Pathfinding.AStarPathFinder	AStarPathFinder	1
net.fdgames.GameWorld.WorldEvents	WorldEvents	net.fdgames.GameLevel.GameLevel	GameLevel	1
net.fdgames.GameWorld.WorldEvents	WorldEvents	net.fdgames.ek.Settings	Settings	1
net.fdgames.GameWorld.WorldEvents	WorldEvents	net.fdgames.Helpers.GameString	GameString	1
net.fdgames.GameWorld.WorldEvents	WorldEvents	net.fdgames.Helpers.FDUtils	FDUtils	1
net.fdgames.GameWorld.WorldFaction	WorldFaction	net.fdgames.assets.Assets	Assets	1
net.fdgames.GameWorld.WorldFaction	WorldFaction	net.fdgames.Helpers.GameString	GameString	1
net.fdgames.GameWorld.WorldFactions	WorldFactions	m0.b	GameMap	1
net.fdgames.GameWorld.WorldFactions	WorldFactions	net.fdgames.Helpers.GameText	GameText	1
net.fdgames.GameWorld.WorldFactions	WorldFactions	net.fdgames.Helpers.GameString	GameString	1
net.fdgames.GameWorld.WorldRandomNames	WorldRandomNames	net.fdgames.Helpers.FDUtils	FDUtils	1
net.fdgames.GameWorld.WorldRandomNames	WorldRandomNames	net.fdgames.Helpers.GameText	GameText	1
net.fdgames.GameWorld.WorldRandomNames	WorldRandomNames	net.fdgames.GameEntities.Character	Character	1
net.fdgames.Helpers.FDUtils	FDUtils	net.fdgames.GameLevel.GameLevel	GameLevel	1
net.fdgames.Helpers.FDUtils	FDUtils	net.fdgames.ek.Settings	Settings	1
net.fdgames.Helpers.FDUtils	FDUtils	net.fdgames.GameWorld.GameData	GameData	1
net.fdgames.Helpers.GameConsole	GameConsole	k0.a	GameLevelRenderer	1
net.fdgames.Helpers.GameText	GameText	net.fdgames.ek.Settings	Settings	1
net.fdgames.Helpers.Patching	Patching	n0.z	GameHUD	1
net.fdgames.Helpers.Patching	Patching	net.fdgames.GameWorld.GameWorld	GameWorld	1
net.fdgames.Helpers.Patching	Patching	net.fdgames.GameEntities.AI.Pathfinding.AStarPathFinder	AStarPathFinder	1
net.fdgames.Helpers.Patching	Patching	net.fdgames.GameLevel.GameLevel	GameLevel	1
net.fdgames.Helpers.Patching	Patching	net.fdgames.GameLevel.GameLevelData	GameLevelData	1
net.fdgames.Helpers.Patching	Patching	net.fdgames.ek.ExiledKingdoms	ExiledKingdoms	1
net.fdgames.Helpers.Patching	Patching	net.fdgames.GameEntities.CharacterSheet.CharacterSheet	CharacterSheet	1
net.fdgames.Helpers.Patching	Patching	net.fdgames.ek.ControllerConfig	ControllerConfig	1
net.fdgames.Helpers.Patching	Patching	net.fdgames.ek.Settings	Settings	1
net.fdgames.Helpers.Patching	Patching	net.fdgames.GameEntities.Final.NPC	NPC	1
net.fdgames.Helpers.Patching	Patching	net.fdgames.GameWorld.GameData	GameData	1
net.fdgames.Helpers.SaveGameData	SaveGameData	net.fdgames.GameWorld.Message	Message	1
net.fdgames.Helpers.SaveGameData	SaveGameData	net.fdgames.GameWorld.GameData	GameData	1
net.fdgames.Helpers.SaveGameData	SaveGameData	net.fdgames.GameLevel.GameLevelData	GameLevelData	1
net.fdgames.Helpers.Serializer	Serializer	l0.b	GameScreen	2
net.fdgames.Helpers.Serializer	Serializer	m0.b	GameMap	1
net.fdgames.Helpers.Serializer	Serializer	n0.z	GameHUD	1
net.fdgames.Helpers.Serializer	Serializer	k0.a	GameLevelRenderer	1
net.fdgames.Helpers.Serializer	Serializer	net.fdgames.GameEntities.Final.Player	Player	1
net.fdgames.Helpers.Serializer	Serializer	net.fdgames.GameEntities.Final.MonsterSpawn	MonsterSpawn	1
net.fdgames.Helpers.Serializer	Serializer	net.fdgames.GameLevel.GameLevelData	GameLevelData	1
net.fdgames.Helpers.Serializer	Serializer	net.fdgames.Rules.Rules	Rules	1
net.fdgames.Helpers.Serializer	Serializer	net.fdgames.GameEntities.Final.Projectile	Projectile	1
net.fdgames.Helpers.Serializer	Serializer	net.fdgames.GameWorld.BasicGameData	BasicGameData	1
net.fdgames.Helpers.Serializer	Serializer	net.fdgames.TiledMap.Objects.Transition	Transition	1
net.fdgames.Helpers.Serializer	Serializer	net.fdgames.TiledMap.Objects.Coords	Coords	1
net.fdgames.Helpers.Serializer	Serializer	net.fdgames.GameLevel.GameLevel	GameLevel	1
net.fdgames.Helpers.Serializer	Serializer	net.fdgames.GameEntities.CharacterSheet.CharacterSheet	CharacterSheet	1
net.fdgames.Helpers.Serializer	Serializer	net.fdgames.GameEntities.Final.Trap	Trap	1
net.fdgames.Helpers.Serializer	Serializer	net.fdgames.GameWorld.GameData	GameData	1
net.fdgames.Helpers.Serializer	Serializer	net.fdgames.GameWorld.MessageRouter	MessageRouter	1
net.fdgames.Helpers.Serializer	Serializer	net.fdgames.GameEntities.AI.Pathfinding.AStarPathFinder	AStarPathFinder	1
net.fdgames.Helpers.Serializer	Serializer	net.fdgames.ek.ExiledKingdoms	ExiledKingdoms	1
net.fdgames.Helpers.Serializer	Serializer	net.fdgames.GameEntities.Final.NPC	NPC	1
net.fdgames.Helpers.Serializer	Serializer	net.fdgames.GameEntities.Final.MapEffectEntity	MapEffectEntity	1
net.fdgames.Helpers.Serializer	Serializer	net.fdgames.GameWorld.WorldFactions	WorldFactions	1
net.fdgames.Helpers.Serializer	Serializer	net.fdgames.GameLogic.ConditionsSet	ConditionsSet	1
net.fdgames.Rules.AreaEffects	AreaEffects	k0.a	GameLevelRenderer	1
net.fdgames.Rules.AreaEffects	AreaEffects	m0.b	GameMap	1
net.fdgames.Rules.AreaEffects	AreaEffects	net.fdgames.GameEntities.AI.Pathfinding.AStarPathFinder	AStarPathFinder	1
net.fdgames.Rules.AreaEffects	AreaEffects	net.fdgames.GameLevel.GameLevel	GameLevel	1
net.fdgames.Rules.AreaEffects	AreaEffects	net.fdgames.GameLevel.GameLevelData	GameLevelData	1
net.fdgames.Rules.AreaEffects	AreaEffects	net.fdgames.assets.GameAssets	GameAssets	1
net.fdgames.Rules.AreaEffects	AreaEffects	net.fdgames.GameEntities.Final.MapEffectEntity	MapEffectEntity	1
net.fdgames.Rules.ClassRestriction	ClassRestriction	net.fdgames.Rules.Rules	Rules	1
net.fdgames.Rules.ClassRestriction	ClassRestriction	net.fdgames.GameEntities.CharacterSheet.CharacterSheet	CharacterSheet	1
net.fdgames.Rules.ClassRestriction	ClassRestriction	net.fdgames.Helpers.GameString	GameString	1
net.fdgames.Rules.Item	Item	net.fdgames.GameEntities.Helpers.DamageEffect	DamageEffect	1
net.fdgames.Rules.Item	Item	net.fdgames.Helpers.GameString	GameString	1
net.fdgames.Rules.Item	Item	net.fdgames.GameEntities.CharacterSheet.CharacterSheet	CharacterSheet	1
net.fdgames.Rules.Item	Item	net.fdgames.GameLogic.ActionsSet	ActionsSet	1
net.fdgames.Rules.Item	Item	net.fdgames.GameLogic.PlayerRequirements	PlayerRequirements	1
net.fdgames.Rules.Item	Item	net.fdgames.GameEntities.Helpers.Damage	Damage	1
net.fdgames.Rules.Item	Item	net.fdgames.Helpers.FDUtils	FDUtils	1
net.fdgames.Rules.Item	Item	net.fdgames.GameEntities.CharacterSheet.CharacterResistances	CharacterResistances	1
net.fdgames.Rules.Item	Item	net.fdgames.GameLogic.ConditionsSet	ConditionsSet	1
net.fdgames.Rules.LootItem	LootItem	net.fdgames.GameLogic.ConditionsSet	ConditionsSet	1
net.fdgames.Rules.MapEffectData	MapEffectData	net.fdgames.GameEntities.Helpers.Damage	Damage	1
net.fdgames.Rules.PlayerCreation	PlayerCreation	net.fdgames.GameEntities.Character	Character	1
net.fdgames.Rules.PlayerCreation	PlayerCreation	net.fdgames.Rules.Rules	Rules	1
net.fdgames.Rules.RewardTable	RewardTable	net.fdgames.GameWorld.GameData	GameData	1
net.fdgames.Rules.RewardTable	RewardTable	net.fdgames.Helpers.GameString	GameString	1
net.fdgames.Rules.Rules	Rules	net.fdgames.Helpers.GameString	GameString	1
net.fdgames.Rules.Rules	Rules	net.fdgames.GameEntities.Character	Character	1
net.fdgames.Rules.Rules	Rules	net.fdgames.GameLogic.ScriptedAction	ScriptedAction	1
net.fdgames.Rules.Rules	Rules	net.fdgames.assets.GameAssets	GameAssets	1
net.fdgames.Rules.Rules	Rules	net.fdgames.GameEntities.CharacterSheet.CharacterSheet	CharacterSheet	1
