spawn_ID	name	name_ES	russian	PT	DE	PL	CZ	TR	IT	FR
bandit_captive	Bandit	Bandit	Бандит
female_scream	scream	scream	крик
male_scream	scream	scream	крик
F10_bandit_female_archer	Fighter	Fighter	Боец
F10_bandit_female_heal	Fighter	Fighter	Боец
bandit_female_setup	Fighter	Fighter	Боец
male_green_1	Little green man	green man	Зелёный человечек
male_green_2	Little green man	green man	Зелёный человечек
male_green_3	Little green man	green man	Зелёный человечек
male_invisibleman	   	   	   
male_littleman	Littleman	Littleman	Маленький человечек
female_cornstalk	Cornstalk	Cornstalk	Дылда
statue	Stone Guardian	Vince	Каменный страж
god_male	Prisoner of Temple	Prisoner	Пленник храма
knave_male	Neville	Neville	Невилл
father_knave	Baldwin	Baldwin	Болдуин
giant_polar_elder	Giant Polar Elder	Polar Elder	Гиганский белый медведь
ancient_troll	Ancient Troll	Troll	Древний тролль
sealmaster_1	Sealmaster	sealmaster	Хранитель печати
sealmaster_2	Sealmaster	sealmaster	Хранитель печати
sealmaster_3	Sealmaster	sealmaster	Хранитель печати
sealmaster_4	Sealmaster	sealmaster	Хранитель печати
whitewater	whitewater	whitewater	Капитан
chea	chea	chea	Чиа
nisor	nisor	nisor	Нисор
gilmour	gilmour	gilmour	Гилмор
glarium	glarium	glarium	Глариум
brawley	brawley	brawley	Бровли
bouncer	bouncer	bouncer	Приврат
daukar	daukar	daukar	Даукар
rakkus	rakkus	rakkus	Раккус
gnulbam	gnulbam	gnulbam	Гнулбам
aglaron	aglaron	aglaron	Агларон
misara	misara	misara	Мисара
arabelle	arabelle	arabelle	Арабелле
deap_shadow	shadow	shadow	Глубокая Тень
demetr	demetr	demetr	Деметр
jenard	jenard	jenard	Дженард
ruun	ruun	ruun	Руун
yamiba	yamiba	yamiba	Ямиба
silena	Praetor Silena	Praetor Silena	Претор Силена
bregos	bregos	bregos	Брегос
rongae	rongae	rongae	Ронгай
masora	masora	masora	Масора
toel	toel	toel	Тоэл
arkados	arkados	arkados	Аркадос
kalis	kalis	kalis	Калис
conjurer_I13	Conjurer	Conjurador	Заклинатель	Conjurador	Zauberer	Czarownik	Kouzelník	Efsuncu	Mago	
irolio	irolio	irolio	Илорио
marisha	marisha	marisha	Мариша
teara	teara	teara	Теара
vlad	vlad	vlad	Влад
pelorat	pelorat	pelorat	Пелорат
morg	morg	morg	Морг
tendor	tendor	tendor	Тендор
dilla	dilla	dilla	Дилла
swamp_hag	Swamp Hag	hag	Болотная ведьма
ex_boyfriend	Ex-boyfriend	ex_boyfriend	Бывший
half_minotaur	Half Minotaur	half_minotaur	Полуминотавр
priest_fool	Priest	Priest	Священник
katasakh	Katasakh	katasakh	Катасах
sansa	Sansa	sansa	Санса
sansa_2	Sansa	sansa	Санса
dominick	Dominick	dominick	Доминик
tomas	Tomas	tomas	Томас
G9_horse	Horse	Horse	Лощадь
arne	Arne Whitetoad	arne	Арне Уайтод
manor_golem	Golem	golem	Голем
creature_dark	Creature in Dark	creature_dark	Тварь во тьме
spotty_bear	Spotty bear	spotty_bear	Пятнистый медведь
C8_druid	Druid	Druida	Друид	Druida	Druide	Druid	Druid	Druid	Druido	
guardian_temple	Guardian Temple of Knowledge	Guardian	Хранитель Храма знаний
infernal_envoy_weak	Infernal Envoy	Infernal Envoy	Посланник ада							
skeleton_envoy	Hell servant	servant	Адская слуга
skeleton_envoy_2	Hell servant	servant	Адская слуга
black_manticore	Black Manticore	Manticore	Чёрная мантикора
knight_death	Knight of Death	Knight of Death	Рыцарь Смерти
knight_death_2	Knight of Death	Knight of Death	Рыцарь Смерти
knight_death_3	Knight of Death	Knight of Death	Рыцарь Смерти
death_incarnate	Death Incarnate	Death Incarnate	Воплощение Смерти
dead_sailor	Dead Sailor	Sailor	Мёртвый моряк
captain_barge	Captain Barge	Captain	Капитан баржи
swamp_shifter	Swamp Shifter	Swamp Shifter	Болотный оборотень
drowned_woman	Drowned Woman	Drowned Woman	Утопленница
larva_1	Larva	Larva	Личинка
larva_2	Larva	Larva	Личинка
water_devil	Water Devil	Water Devil	Водный Дьявол
lady_rusthatchet_2	Lady Rusthatchet	Rusthatchet	Госпожа Растхачет
lady_rusthatchet_3	Lady Rusthatchet	Rusthatchet	Госпожа Растхачет
big_ice_worm	Big ice worm	Big ice worm	Большой ледяной червь
black_guy	Black guy	Black guy	Чёрный мужик
lady_papewidow	Lady Papewidow	Papewidow	Госпожа Пейпевидов
highlander_male	Highlander	Highlander	Горец
highlander_archer	Highlander	dilla	Горец
yeti_2	Yeti	Yeti	Йетти	Yeti	Yeti	Yeti	Yeti	Yeti	Yeti.	
restless_ghost	Restless ghost	ghost	Неупокоенный дух
dark_entities	Dark Entities	Entities	Тёмные сущности
dark_entities_2	Dark Entities	Entities	Тёмные сущности
bloodsilver	bloodsilver	bloodsilver	Блудсилвер
ribbonhair	ribbonhair	ribbonhair	Риббонхейр
alia	alia	alia	Алия
zafira	zafira	zafira	Зафира
salma	salma	salma	Сальма
K11_observer	Observer	observer	Наблюдатель
K11_guard	Guard	guard	Стража
IM_grateroll	Grateroll	Grateroll	Грейтролл
J11_spider	Monstruous Spider	Araña Monstruosa	Чудовищный Паук	Aranha Monstruosa	Monströse Spinne	Olbrzymi pająk	Monstrózní pavouk	Devasa Örümcek	Ragno Mostruoso	
J11_grateroll	Grateroll	Grateroll	Грейтролл
J11_wizard	Wizard	Wizard	Волшебник							
J11_wizard2	Wizard	Wizard	Волшебник							
J11_wizard3	Wizard	Wizard	Волшебник							
dominick2	Dominick	dominick	Доминик
dominick3	Dominick	dominick	Доминик
dominick4	Dominick	dominick	Доминик
carriage			
tran	Gang leader	Gang leader	Главарь бандитов
vince	Vince	vince	Винс							
tsiya	Tsiya	tsiya	Ция							
black_brother	Black Bro	Black Bro	Чёрный брат							
han	Han	han	Ган							
wonder_sister	Wonder Sister	Wonder	Чудо Сестра							
sister_dominick	Sister Dominick	Sister	Сестра Доминика							
driver	Driver	Driver	Водила							
F10_bandit	Bandit	Bandit	Бандит							
F10_guard	Guard	Guard	Стражник							
F10_guard2	Chief of guard	Chief	Начальник стражи							
slave_male_d	Slave	Esclavo	Раб	Escravo	Sklave	Niewolnik	Otrok	Köle	Schiavo	
slave_female_d	Slave	Esclavo	Рабыня	Escrava	Sklave	Niewolnica	Otrokyně	Köle	Schiava	
slave_var_male_d	Slave	Esclavo	Раб	Escravo	Sklave	Niewolnik	Otok	Köle	Schiavo	
slave_var_female_d	Slave	Esclavo	Рабыня	Escrava	Sklave	Niewolnica	Otrokyně	Köle	Schiava	
F8_bandit	Gang leader	Gang leader	Главарь бандитов
secret_guard	Secret guard	secret_guard	Тайный стражник							
secret_guard_archer	Secret guard	secret_guard	Тайный стражник							
secret_guard2	Secret guard	secret_guard	Тайный стражник							
duan	Duan "Mount"	duan	Дуан "Гора"							
duan_2	Duan "Mount"	duan	Дуан "Гора"							
H6_bandit	Gang leader	Gang leader	Главарь бандитов
chief_philosopher	Chief Philosopher	chief_philosopher	Главный Философ							
chief_philosopher_2	Chief Philosopher	chief_philosopher	Главный Философ							
chief_philosopher_3	Chief Philosopher	chief_philosopher	Главный Философ							
NG_bandit	Mercenary	Mercenary	Наёмник							
NG_bandit2	Mercenary	Mercenary	Наёмник							
younger_brother	Younger brother Dominick	younger_brother	Младший брат Доминика							
wicked_witch	Wicked Witch	wicked_witch	Злая ведьма							
durant	Durant	durant	Дурант							
K7_bandit	Wizard	Wizard	Волшебник							
K7_wizard	Wizard	Wizard	Волшебница							
rat_mine	Rat mine	rat_mine	Крысомина
winged_shadow	Winged shadow	winged_shadow	Крылатая тень							
spirit_wolf2	Mighty Spirit Wolf	spirit_wolf	Могучий дух волка							
statue_2	Guard Totem	Guard Totem	Охранный тотем							
statue_3	Guard Totem	Guard Totem	Охранный тотем							
arcane_knight	Arcane Knight	Arcane Knight	Волшебный рыцарь							
peter_2	Peter	Peter	Питер							
morgen	Priest Morgen	morgen	Жрец Морген							
rosalia_braveear_1	Rosalia Braveear	Rosalia Braveear	Розалия Брейвир							
azalea_braveear_1	Azalea Braveear	Azalea Braveear	Азалия Брейвир							
rosalia_braveear_2	Rosalia Braveear	Rosalia Braveear	Розалия Брейвир							
azalea_braveear_2	Azalea Braveear	Azalea Braveear	Азалия Брейвир							
stone_wizard_1	Stone Wizard	stone_wizard	Каменный маг
stone_wizard_2	Stone Wizard	stone_wizard	Каменный маг
stone_wizard_3	Stone Wizard	stone_wizard	Каменный маг
statue_4	Stone Guardian	Stone Guardian	Каменный страж
zombie_pl	Zombie	Zombie	Зомби
keeper_crypt	Keeper Crypt	keeper_crypt	Хранитель склепа
ancient_inhabitant	Ancient Inhabitant of Tower	ancient_inhabitant	Древний обитатель башни
fire_reaper	Fire Reaper	fire_reaper	Огненный Жнец
fire_reaper_2	Fire Reaper	fire_reaper	Огненный Жнец
zombie_priest_1	Zombie priest	Zombie priest	Зомби-жрец
zombie_priest_2	Zombie priest	Zombie priest	Зомби-жрец
zombie_priest_3	Zombie priest	Zombie priest	Зомби-жрец
magnificent_shooter	Magnificent Shooter	Magnificent Shooter	Великолепный Стрелок
alice	Alice	alice	Элис
alice_2	Alice	alice	Элис
violetta	Violetta	violetta	Виолетта
layla	Layla	layla	Лайла
mighty_rock	Mighty Rock	mighty_rock	Могучая Скала
G9_bandit	Bandit	Bandit	Бандит							
hoodlum_1	Hoodlum	hoodlum	Хулиган							
hoodlum_2	Leader of hoodlum	hoodlum	Главарь хулиганов							
artist_1	Artist	artist	Музыкант
artist_2	Artist	artist	Музыкант
bodyguard_artist	Bodyguard	bodyguard	Телохранитель
fan_1	Fan	fan	Фанат
fan_2	Fan	fan	Фанатка
fan_3	Fan	fan	Фанат
fan_4	Fan	fan	Фанатка
fan_5	Fan	fan	Фанатка
artist_3	Artist	artist	Музыкант
artist_4	Artist	artist	Музыкант
incubus	incubus	incubus	Инкуб
succubus_2	Succubus	Succubus	Суккуб							
dustin_1	Dustin	Dustin	Дастин
dustin_2	Dustin White	Dustin	Дастин Белый
tent_1			
mikaela_2	Mikaela	mikaela	Микаэла
H10_lich	Flame-Fueled Vocalist	deadman	Пламязаправленный Вокалёр
H10_skeleton_1	Frost-Piercing Drummer	deadman	Морознопробивающий Ударник
H10_skeleton_2	Electrically-Charged Lutenist	deadman	Электрозаряженный Лютнист
H10_zombie	Backup dancer	deadman	Подтанцовка
furry_1	Beastman	Beastman	Зверочеловек
furry_2	Beastman	Beastman	Зверочеловек
furry_3	Beastman	Beastman	Зверочеловек
furry_4	Beastman	Beastman	Зверочеловек
furry_5	Beastman	Beastman	Зверочеловек
furry_6	Beastman	Beastman	Зверочеловек
astutus_1	Magister Astutus	Magister Astutus	Магистр Астутус
astutus_2	Magister Astutus	Magister Astutus	Магистр Астутус
lexus_1	Lexus-Defender	Lexus-Defender	Лексус-Защитник
astutus_wizard_1	Wizard	Wizard	Волшебник							
astutus_wizard_2	Wizard	Wizard	Волшебник							
lexus_wizard_1	Wizard	Wizard	Волшебник							
lexus_wizard_2	Wizard	Wizard	Волшебник							
lexus_wizard_3	Wizard	Wizard	Волшебник							
terrifying_savage_1	Terrifying Savage	Terrifying Savage	Ужасающий Дикарь							
terrifying_savage_2	Terrifying Savage	Terrifying Savage	Ужасающий Дикарь							
pink_monkey	Last Giant Pink Monkey	Last Giant Pink Monkey	Последняя Гигантская Розовая Обезьяна							
bulls_dick	Bull's Dick	Bull's Dick	Бычий Хер							
renegade	Renegade	Renegade	Ренегат							
shock_elemental_1	Shock Elemental	Elemental de Shock	Энергетический Элементал	Elemental de Gelo	Eiselementar	Żywiołak Lodu	Ledový Elementál	Buz Elemental	Elementare del Ghiaccio	
shock_elemental_2	Shock Elemental	Elemental de Shock	Энергетический Элементал	Elemental de Gelo	Eiselementar	Żywiołak Lodu	Ledový Elementál	Buz Elemental	Elementare del Ghiaccio	
shock_elemental_3	Shock Elemental	Elemental de Shock	Энергетический Элементал	Elemental de Gelo	Eiselementar	Żywiołak Lodu	Ledový Elementál	Buz Elemental	Elementare del Ghiaccio	
joker_king	Joker King	Joker King	Король шутник							
mechanical_guardian	Mechanical Guardian	mechanical_guardian	Механический Страж							
balthasar	Balthasar	Balthasar	Бальтазар							
balthasar_2	Balthasar	Balthasar	Бальтазар							
balthasar_3	Balthasar	Balthasar	Бальтазар							
apprentice_1	Sorcerer's Apprentice	apprentice	Ученик чародея							
apprentice_2	Sorcerer's Apprentice	apprentice	Ученик чародея							
apprentice_3	Sorcerer's Apprentice	apprentice	Ученик чародея							
apprentice_4	Sorcerer's Apprentice	apprentice	Ученик чародея							
hidden_zeref	Unknown	Unknown	Неизвестный							
zeref_1	Zeref	Zeref	Зереф							
zeref_2	Zeref	Zeref	Зереф							
zeref_3	Zeref	Zeref	Зереф							
false_bear_1	Bear	Oso	Медведь	Urso	Bär	Niedźwiedź	Medvěd	Ayı	Orso	
false_bear_2	False Bear	false_bear	Лже-медведь							
H10_hunter	Hunter	Hunter	Охотник							
H10_bear	Bear	Oso	Медведь	Urso	Bär	Niedźwiedź	Medvěd	Ayı	Orso	
orc_robber	Orc Trooper	Orco de Asalto	Орк-солдат	Orc de Assalto	Ork-Soldat	Ork żołnierz	Orcký útočník	Ork Piyade	Orco d'Assalto	
G10_arcane_knight	Arcane Knight Duncan	Arcane Knight	Волшебный рыцарь Дункан							
goblin_leader	Goblin leader	goblin_leader	Гоблин главарь							
goblin_king2	Goblin King	Rey Goblin	Король Гоблинов	Rei Goblin	Goblin-König	Król goblinów	Skřetí král	Goblin Kralı	Re Goblin	
goblin_shaman	Goblin shaman	Goblin shaman	Гоблин шаман								
j12_kalagru3	Kalagru	Nocturno	Калагру								
1st	1st	1st	первый								
2st	2st	2st	второй								
3st	3st	3st	третий								
4st	4st	4st	четвертый								
5st	5st	5st	пятый								
6st	6st	6st	шестой								
7st	7st	7st	седьмой								
8st	8st	8st	восьмой								
gizmo	Gizmo	gizmo	Гизмо								
gromak	Gromak	Gromak	Громак								
icy_vorator	Icy vorator	icy_vorator	Ледяной воратор								
snowy_basilisk	Snowy basilisk	snowy_basilisk	Снежный василиск								
stiffened_corpse	Stiffened corpse	stiffened_corpse	Окоченевший труп								
E13_yeti	Yeti	Yeti	Йетти
E13_rat	Rat	rat	Крыса								
mega_adaon	MegaAdaon	mega_adaon	МегаАдаон								
wolfs_1	Wolfs	wolfs	Волки								
wolfs_2	Wolfs	wolfs	Волки								
wolfs_3	Wolfs	wolfs	Волки								
pseudo_sphinx	Pseudo Sphinx	pseudo_sphinx	ПсевдоСфинкс								
archmagister	Archmagister of all Kingdoms	Archmagister	АрхиМагистр всех королевств
E13_bandit_female	Elite Bandit	Bandido Élite	Крутая Бандитка	Bandida de Elite	Elitebandit	Elitarna bandytka	Elitní loupežnice	Seçkin Haydut	Bandito Elite	
E13_boatman	Boatman	boatman	Лодочник								
E13_janod_1	Janod	Janod	Дженод	Janod	Janod	Janod	Janod	Janod	Janod	
E13_janod_2	Janod	Janod	Дженод	Janod	Janod	Janod	Janod	Janod	Janod	
E13_goblin	Goblin	Goblin	Гоблин	Goblin	Goblin	Goblin	Skřet	Goblin	Goblin	
E13_orc	Orc Trooper	Orco de Asalto	Орк-солдат	Orc de Assalto	Ork-Soldat	Ork żołnierz	Orcký útočník	Ork Piyade	Orco d'Assalto	
E13_minotaur	Minotaur	Minotauro	Минотавр	Minotauro	Minotaurus	Minotaur	Minotaur	Minotor	Minotauro	
E13_black_wolf	Black Wolf	Vampiro	Черный Волк							
E13_sabercat	Corrupted Sabercat	Tigre Corrupto	Проклятый Саблезуб	Tigre Corrompido	Besessener Tiger	Skażony tygrys	Očarovaný šavlozubý tigr	Yozlaşmış Kaplan	Tigre Corrotta	
E13_witch	Varannari Witch	Bruja Varannari	Ведьма Вараннари	Bruxa Varannari	Varannari-Hexe	Czarownica Varannari	Varannarská čarodejnice	Varannari Cadı	Strega Varannari	
E13_tremadan1	Tremadan	Tremadan	Тремадан								
E13_tremadan2	Tremadan	Tremadan	Тремадан								
E13_ursan	Ursan	Ursan	Урсан	Ursan	Ursan	Ursan	Ursan	Ursan	Ursan	
E13_varannari_warrior	Varannari Hunter	Cazador Varannari	Вараннари-охотник	Caçador Varannari	Varannari-Jäger	Łowca Varannari	Varannarský lovec	Varannari Avcı	Cacciatore Varannari	
E13_imp	Imp	Imp	Бес	Diabrete de Fogo	Teufelchen	Imp	Skřítek	İmp	Imp	
E13_kalagru	Kalagru	Nocturno	Калагру								
E13_void_lord	Void Lord	Señor del Abismo	Повелитель Пустоты	Senhor do Abismo	Herr der Leere	Pan Pustki	Pán Prázdnoty		Signore degli Abissi	
E13_undermother	The Undermother	La Inframadre	Мать Подземья	A Mãe das Profundezas	Mutter der Tiefe	Podziemna Królowa	Podzemní matka	Yer Ana	La Madre delle caverne	
white_ghost_2	White Ghost	Ghost	Белый дух							
frozen_bones_1	Frozen bones	Frozen bones	Замёршие кости							
frozen_bones_2	Frozen bones	Frozen bones	Замёршие кости							
frozen_bones_3	Frozen bones	Frozen bones	Замёршие кости							
nerd_grave	Nerd to grave	nerd_grave	Зубрила до гроба							
E11_red_dragon	Elder Dragon	Dragón Anciano	Древний Дракон	Dragão Ancião	Alter Drache	Starszy smok	Starší Drak	Yaşlı ejderha	Drago Anziano	
mechanical_dragon	Mechanical Dragon	mechanical_dragon	Механический дракон								
baron_enterprise	Baron Enterprise	baron_enterprise	Барон Интерпрайс								
headshotter	Headshotter	headshotter	Хэдшотер								
moon_dead	Moon Dead	moon_dead	Лунный Мертвец								
phantom_tiger	Phantom tiger	phantom_tiger	Призрачный тигр								
phantom_dragon	Phantom dragon	phantom_dragon	Призрачный дракон								
tiny_shadow	tiny shadow	tiny shadow	Крохотная тень								
NG_bandit_rick2	Stretch	Stretch	Стэч
C7_stretch	Stretch	Stretch	Стэч
orc_scout	Orc scout	Orc scout	Орк-лазутчик
orc_berserk	Orc berserk	Orc berserk	Орк-берсерк
C8_bandit	Bandit	Bandit	Бандит							
C7_bandit	Bandit	Bandit	Бандит							
C9_bandit	Bandit	Bandit	Бандит							
kiara	Kiara	Kiara	Киара							
kiara2	Kiara	Kiara	Киара							
bookkeeper	Bookkeeper	Bookkeeper	Счетовод							
mary_ann	Mary Ann	Mary Ann	Мэри-Энн							
bugs_gambino	Bugs Gambino	Bugs Gambino	Багс Гамбино							
bugs_gambino2	Bugs Gambino	Bugs Gambino	Багс Гамбино							
muqrin	Muqrin	Muqrin	Макрин							
muqrin1	Muqrin	Muqrin	Макрин							
muqrin2	Muqrin	Muqrin	Макрин							
leland	Leland	Leland	Лиланд							
riyada	Riyada	Riyada	Рияда							
C7_captain	Captain Trickster	Captain Trickster	Капитан Трикстер							
lamb_god	Lamb of God	Lamb of God	Агнец Божий							
lord_star	Lord of the Stars	Lord of Stars	Владыка Звёзд							
star_rider	Star Rider	Star Rider	Звёздная Всадница							
plush_beast	Plush Beast	Plush Beast	Плюшевый зверь							
male_tunic_corpse	Corpse	Corpse	Труп							
female_var_corpse	Corpse	Corpse	Труп							
female_var_warrior_corpse	Corpse	Corpse	Труп							
male_var_warrior_corpse	Corpse	Corpse	Труп							
orion	Captain Orion	Captain Orion	Капитан Орион							
torian	Brother Torian	Brother Torian	Брат Ториан							
vevea	Sister Vevea	Sister Vevea	Сестра Вевея							
sylvia	Sylvia	Sylvia	Сильвия							
sylvia_2	Sylvia	Sylvia	Сильвия							
anthea	Anthea	Anthea	Антея							
kendrick	Kendrick	Kendrick	Кендрик							
D13_dark_presence	Dark Presence	Presencia Oscura	Тёмная Сущность	Presença Obscura	Dunkle Präsenz	Mroczna Obecność	Temné vzezření		Presenza Oscura	
zombie_torden	Captain Torden	Captain Torden	Капитан Торден							
zombie_arcane	Zombie knight	Zombie knight	Зомби-рыцарь
varannari_warrior_male	Warrior	Warrior	Воин							
varannari_warrior_female	Warrior	Warrior	Воин							
C13_druid	Varannari Druid	Druida Varannari	Друид Вараннари	Druida Varannari	Varannari-Druide	Druid Varannari	Varannarský druid	Varannari Druid	Druido Varannari	
varannari_champion	Varannari Champion	Champion Varannari	Вараннари-Чемпион							
creator_night	Creator of Night	Creator of Night	Творец Ночи							
bat	Bat	Bat	Летучая мышь							
spirit_forest	Spirit of Forest	Spirit of forest	Дух леса							
amelia	Amelia	Amelia	Амелия							
amelia_2	Amelia	Amelia	Амелия							
amelia_3	Amelia	Amelia	Амелия							
isabelle	Isabelle	Isabelle	Изабелль							
isabelle_2	Isabelle	Isabelle	Изабелль							
isabelle_3	Isabelle	Isabelle	Изабелль							
pandora	Pandora	Pandora	Пандора							
pandora_2	Pandora	Pandora	Пандора							
pandora_3	Pandora	Pandora	Пандора							
vampire_lord_2	Lord Alaric	Lord Alaric	Лорд Аларик							
vampire_lord_3	Lord Alaric	Lord Alaric	Лорд Аларик							
vampire_lord_4	Lord Alaric	Lord Alaric	Лорд Аларик							
vampire_lord_5	Lord Alaric	Lord Alaric	Лорд Аларик							
vampire2	Vampire	Vampiro	Вампир	Vampiro	Vampir	Wampir	Upír		Vampiro	
NG_vampire	Vampire	Vampiro	Вампир	Vampiro	Vampir	Wampir	Upír		Vampiro	
watcher	Watcher	Watcher	Наблюдатель							
corpse_male_blue	Corpse	Corpse	Труп							
corpse_male_blue2	Corpse	Corpse	Труп							
corpse_male_red	Corpse	Corpse	Труп							
corpse_female_blue	Corpse	Corpse	Труп							
corpse_female_while	Corpse	Corpse	Труп							
corpse_male_green	Corpse	Corpse	Труп							
corpse_female_naked2	Corpse	Corpse	Труп
corpse_female_naked3	Corpse	Corpse	Труп
corpse_female_beheaded	Corpse	Corpse	Труп
corpse_male_table	Corpse	Corpse	Труп
stone_table	 	 	 
corpse_male_black	Corpse	Corpse	Труп
stone_table	 	 	 
loot	Loot	Loot	Добыча
anita	Anita	Anita	Анита							
necromancer_male	Necromancer	Necromancer	Некромант							
necromancer_male2	Necromancer	Necromancer	Некромант							
brother_amos	Brother Amos	Brother Amos	Брат Амос							
from_2007	From 2007	From 2007	Из 2007-ого							
radaim	Radaim	Radaim	Радаим							
I9_baron2	Dobros Storme	Dobros Storme	Доброс Сторм	Dobros Storme	Dobros Storme	Dobros Storme	Dobros Storme		Dobros Storme	
F9_alive_carrion	Alive Carrion	Carrion	Живая мертвечина							
D8_lich	Hostage of Darkness	Hostage of darkness	Заложник тьмы							
G6_ghost	Ghost	ghost	Призрак							
vampire_lord2	Vampire Lord	Vampire Lord	Лорд вампиров							
blood_lord	Lord of Blood	Lord of Blood	Лорд Крови							
I9_mighty_wizard	Mighty Wizard	Wizard	Великий Волшебник							
stalker1	Stalker	stalker	Сталкер
stalker2	Stalker	stalker	Сталкер
I9_stalker1	Stalker	stalker	Сталкер
I9_stalker2	Stalker	stalker	Сталкер
I9_stalker3	Stalker	stalker	Сталкер
I9_stalker4	Stalker	stalker	Сталкер
I9_stalker5	Stalker	stalker	Сталкер
I9_stalker6	Stalker	stalker	Сталкер
I9_stalker7	Stalker	stalker	Сталкер
mini_sabercat_3	Kitten	Kitten	Котёнок
house1			
magic_tower	Magic Tower	Magic Tower	Магическая башня
magic_tower_2	Magic Tower	Magic Tower	Магическая башня
watchtower	Watchtower	Watchtower	Сторожевая башня
evelina_lightwind_1	Evelina Lightwind	Evelina Lightwind	Эвелина Лайтвинд
evelina_lightwind_2	Evelina Lightwind	Evelina Lightwind	Эвелина Лайтвинд
evelina_lightwind_3	Evelina Lightwind	Evelina Lightwind	Эвелина Лайтвинд
kaledor	Magister Kaledor	Magister Kaledor	Магистр Каледор
leader_orcs	Leader of orcs	leader_orcs	Лидер орков
alarion	Alarion	Alarion	Аларион
havis	Havis	Havis	Хавис
lukan	Lukan	Lukan	Лукан
archon	Archont	Archont	Архонт
archon_2	Archont	Archont	Архонт
bandit_bern	Outlaw	Outlaw	Разбойник
bandit_bern2	Leader of outlaw	Leader of outlaw	Лидер разбойников
gatekeeper	Gatekeeper	Gatekeeper	Привратник
governor	Governor Blackthorn	Governor Blackthorn	Губернатор Блэкторн
titus	Guardmaster Titus	Guardmaster Titus	Начальник стражи Тит
bernadette	Bernadette	Bernadette	Бернадет
R8_bandit	Outlaw	Outlaw	Разбойник
O6_minotaur	Alpha Minotaur	Alpha Minotaur	Альфа минотавр
O7_necromancer	Necromancer	Necromancer	Некромант
O7_greaterdemon	Demon of Knowledge	Demon of Knowledge	Демон Знаний
O7_demon_1	Demon of Word	Demon of Word	Демон Слова
O7_demon_2	Demon of Case	Demon of Case	Демон Дела
guardian_stash	Keeper of hiding	Keeper of hiding	Хранитель тайника
P6_wizard	Wizard	Wizard	Волшебник							
pseudo_kalagru	Pseudo-Kalagru	Pseudo-Kalagru	ПсевдоКалагру								
anal_lord	Anal lord	anal lord	Анальный Властелин								
kind_fucked_up	It's kind of fucked up	It's kind of fucked up	Это какой-то пиздец							
speedy_rex	Speedy Rex	Speedy Rex	Спиди Рекс							
difficult_childhood	Difficult Childhood	Difficult Childhood	Трудное Детство							
illusory_bro1	Illusory bro	Illusory bro	Иллюзорный братан							
illusory_bro2	Illusory bro	Illusory bro	Иллюзорный братан							
she_wolf	She-Wolf	She-Wolf	Волчица								
widowmaker	Widowmaker	Widowmaker	Вдоводел								
great_good_dignity	Great Good Dignity	Great Good Dignity	Большое Доброе Достоинство								
lorette_1	Lorette	Lorette	Лоретка								
lorette_2	Lorette	Lorette	Лоретка								
lorette_3	Lorette	Lorette	Лоретка								
lorette_4	Lorette	Lorette	Лоретка								
lorette_5	Lorette	Lorette	Лоретка								
dark_image_1	Dark Image	dark image	Темный Образ								
dark_image_2	Dark Image	dark image	Темный Образ								
dark_image_3	Dark Image	dark image	Темный Образ								
dark_image_4	Dark Image	dark image	Темный Образ								
dark_image_5	Dark Image	dark image	Темный Образ								
awakened_nightmare	Awakened Nightmare	awakened nightmare	Пробужденный Кошмар								
grotesque_thoughts	Grotesque Thoughts	grotesque thoughts	Гротеск Мыслей								
smoldering_darkness	Smoldering Darkness	smoldering darkness	Тлеющий Мрак								
personification_malice	Personification of Malice	personification of malice	Олицетворение Злобы								
demonic_consciousness	Demonic Consciousness	demonic consciousness	Демоническое Сознание								
N7_furious_male	Madman with torch	Madman with torch	Безумец с факелом
N7_wizard	Mad Wizard	Mad Wizard	Безумный волшебник
R7_bandit	Outlaw	Outlaw	Разбойник
governor_Sol_Laqueul	Governor of Sol-Laqueul	Governor of Sol-Laqueul	Губернатор Сол-Лаквиля
chief_Sol_Laqueul	Dariel	Dariel	Дариэль
lilia_braveear_1	Lilia Braveear	Lilia Braveear	Лилия Брейвир							
yolanda_braveear_1	Yolanda Braveear	Yolanda Braveear	Иоланда Брейвир							
kalion_first	Kalion the First	Kalion the First	Калион Первый
lorcan	Lorcan	Lorcan	Лоркан
criminal	Criminal	Criminal	Преступник
criminal2	Criminal	Criminal	Преступник
bandit_arch	Outlaw	Outlaw	Разбойник
N7_pirat_boss	Pirate	Pirate	Пират
M6_lookout	Lookout	Lookout	Дозорный
M6_rebel	Rebel	Rebel	Мятежник
dead_priest	Tolassian Priest	Tolassian Priest	Толлосианский Жрец
best_tank	Best tank in game	Best tank in game	Лучший танк в игре
uncle	Uncle	Uncle	Дядя
know_who	You know who it is	You know who it is	Ты сам знаешь кто это
dream_wanker	Dream EK-wanker	Dream EK-wanker	Мечта ЕК-дрочеров
energo_machine_gunner_male	Energo Machine Gunner	Gunner	Энергопулемётчик
rapper_1	Villager	Aldeano	Селянин	Aldeão	Bürger	Wieśniak	Vesničan	Köylü	Paesano	
rapper_2	Villager	Aldeano	Селянин	Aldeão	Bürger	Wieśniak	Vesničan	Köylü	Paesano	
rapper_3	Villager	Aldeano	Селянин	Aldeão	Bürger	Wieśniak	Vesničan	Köylü	Paesano	
