spawn_ID	name	name_ES	russian	PT	DE	PL	CZ	TR	IT	FR
incubus	incubus	incubus	Инкуб	incubus	incubus	incubus	incubus	incubus	incubus	incubus
succubus_2	Succubus	Succubus	Суккуб	Súcubo	Sukkubus	Sukkub	Sukuba	Sükkübüs	Succube	Succube
dustin_1	Dustin	Dustin	Дастин	Dustin	Dustin	Dustin	Dustin	Dustin	Dustin	Dustin
dustin_2	Dustin White	Dustin	Дастин Белый	Dustin White	Dustin White	Dustin White	Dustin White	Dustin White	Dustin White	Dustin White
tent_1	tent_1	Tienda	Палатка	Tenda	Zelt	Namiot	Stan	Çadır	Tenda	Tente
mikaela_2	Mikaela	mikaela	Микаэла	Mikaela	Mikaela	Mikaela	Mikaela	Mikaela	Mikaela	Mikaela
H10_lich	Flame-Fueled Vocalist	deadman	Пламязаправленный Вокалёр	Flame-Fueled Vocalist	Flame-Fueled Vocalist	Flame-Fueled Vocalist	Flame-Fueled Vocalist	Flame-Fueled Vocalist	Flame-Fueled Vocalist	Flame-Fueled Vocalist
H10_skeleton_1	Frost-Piercing Drummer	deadman	Морознопробивающий Ударник	Frost-Piercing Drummer	Frost-Piercing Drummer	Frost-Piercing Drummer	Frost-Piercing Drummer	Frost-Piercing Drummer	Frost-Piercing Drummer	Frost-Piercing Drummer
H10_skeleton_2	Electrically-Charged Lutenist	deadman	Электрозаряженный Лютнист	Electrically-Charged Lutenist	Electrically-Charged Lutenist	Electrically-Charged Lutenist	Electrically-Charged Lutenist	Electrically-Charged Lutenist	Electrically-Charged Lutenist	Electrically-Charged Lutenist
H10_zombie	Backup dancer	deadman	Подтанцовка	Backup dancer	Backup dancer	Backup dancer	Backup dancer	Backup dancer	Backup dancer	Backup dancer
furry_1	Beastman	Beastman	Зверочеловек	Homem-Fera	Bestienmensch	Bestioczlek	Beastman	Beastman	Beastman	Beastman
furry_2	Beastman	Beastman	Зверочеловек	Homem-Fera	Bestienmensch	Bestioczlek	Beastman	Beastman	Beastman	Beastman
furry_3	Beastman	Beastman	Зверочеловек	Homem-Fera	Bestienmensch	Bestioczlek	Beastman	Beastman	Beastman	Beastman
furry_4	Beastman	Beastman	Зверочеловек	Homem-Fera	Bestienmensch	Bestioczlek	Beastman	Beastman	Beastman	Beastman
furry_5	Beastman	Beastman	Зверочеловек	Homem-Fera	Bestienmensch	Bestioczlek	Beastman	Beastman	Beastman	Beastman
furry_6	Beastman	Beastman	Зверочеловек	Homem-Fera	Bestienmensch	Bestioczlek	Beastman	Beastman	Beastman	Beastman
astutus_1	Magister Astutus	Magister Astutus	Магистр Астутус	Magister Astutus	Magister Astutus	Magister Astutus	Magister Astutus	Magister Astutus	Magister Astutus	Magister Astutus
astutus_2	Magister Astutus	Magister Astutus	Магистр Астутус	Magister Astutus	Magister Astutus	Magister Astutus	Magister Astutus	Magister Astutus	Magister Astutus	Magister Astutus
lexus_1	Lexus-Defender	Lexus-Defender	Лексус-Защитник	Lexus-Defender	Lexus-Defender	Lexus-Defender	Lexus-Defender	Lexus-Defender	Lexus-Defender	Lexus-Defender
astutus_wizard_1	Wizard	Wizard	Волшебник	Mago	Zauberer	Czarodziej	Čaroděj	Büyücü	Mago	Sorcier
astutus_wizard_2	Wizard	Wizard	Волшебник	Mago	Zauberer	Czarodziej	Čaroděj	Büyücü	Mago	Sorcier
lexus_wizard_1	Wizard	Wizard	Волшебник	Mago	Zauberer	Czarodziej	Čaroděj	Büyücü	Mago	Sorcier
lexus_wizard_2	Wizard	Wizard	Волшебник	Mago	Zauberer	Czarodziej	Čaroděj	Büyücü	Mago	Sorcier
lexus_wizard_3	Wizard	Wizard	Волшебник	Mago	Zauberer	Czarodziej	Čaroděj	Büyücü	Mago	Sorcier
terrifying_savage_1	Terrifying Savage	Terrifying Savage	Ужасающий Дикарь	Terrifying Savage	Terrifying Savage	Terrifying Savage	Terrifying Savage	Terrifying Savage	Terrifying Savage	Terrifying Savage
terrifying_savage_2	Terrifying Savage	Terrifying Savage	Ужасающий Дикарь	Terrifying Savage	Terrifying Savage	Terrifying Savage	Terrifying Savage	Terrifying Savage	Terrifying Savage	Terrifying Savage
pink_monkey	Last Giant Pink Monkey	Last Giant Pink Monkey	Последняя Гигантская Розовая Обезьяна	Last Giant Pink Monkey	Last Giant Pink Monkey	Last Giant Pink Monkey	Last Giant Pink Monkey	Last Giant Pink Monkey	Last Giant Pink Monkey	Last Giant Pink Monkey
bulls_dick	Bull's Dick	Bull's Dick	Бычий Хер	Bull's Dick	Bull's Dick	Bull's Dick	Bull's Dick	Bull's Dick	Bull's Dick	Bull's Dick
renegade	Renegade	Renegade	Ренегат	Renegade	Renegade	Renegade	Renegade	Renegade	Renegade	Renegade
shock_elemental_1	Shock Elemental	Elemental de Shock	Энергетический Элементал	Elemental de Gelo	Eiselementar	Żywiołak Lodu	Ledový Elementál	Buz Elemental	Elementare del Ghiaccio	Shock Elemental
shock_elemental_2	Shock Elemental	Elemental de Shock	Энергетический Элементал	Elemental de Gelo	Eiselementar	Żywiołak Lodu	Ledový Elementál	Buz Elemental	Elementare del Ghiaccio	Shock Elemental
shock_elemental_3	Shock Elemental	Elemental de Shock	Энергетический Элементал	Elemental de Gelo	Eiselementar	Żywiołak Lodu	Ledový Elementál	Buz Elemental	Elementare del Ghiaccio	Shock Elemental
joker_king	Joker King	Joker King	Король шутник	Joker King	Joker King	Joker King	Joker King	Joker King	Joker King	Joker King
mechanical_guardian	Mechanical Guardian	mechanical_guardian	Механический Страж	Mechanical Guardian	Mechanical Guardian	Mechanical Guardian	Mechanical Guardian	Mechanical Guardian	Mechanical Guardian	Mechanical Guardian
balthasar	Balthasar	Balthasar	Бальтазар	Balthasar	Balthasar	Balthasar	Balthasar	Balthasar	Balthasar	Balthasar
balthasar_2	Balthasar	Balthasar	Бальтазар	Balthasar	Balthasar	Balthasar	Balthasar	Balthasar	Balthasar	Balthasar
balthasar_3	Balthasar	Balthasar	Бальтазар	Balthasar	Balthasar	Balthasar	Balthasar	Balthasar	Balthasar	Balthasar
apprentice_1	Sorcerer's Apprentice	apprentice	Ученик чародея	Aprendiz de Feiticeiro	Zauberlehrling	Uczen Czarnoksiężnika	Sorcerer's Apprentice	Sorcerer's Apprentice	Sorcerer's Apprentice	Sorcerer's Apprentice
apprentice_2	Sorcerer's Apprentice	apprentice	Ученик чародея	Aprendiz de Feiticeiro	Zauberlehrling	Uczen Czarnoksiężnika	Sorcerer's Apprentice	Sorcerer's Apprentice	Sorcerer's Apprentice	Sorcerer's Apprentice
apprentice_3	Sorcerer's Apprentice	apprentice	Ученик чародея	Aprendiz de Feiticeiro	Zauberlehrling	Uczen Czarnoksiężnika	Sorcerer's Apprentice	Sorcerer's Apprentice	Sorcerer's Apprentice	Sorcerer's Apprentice
apprentice_4	Sorcerer's Apprentice	apprentice	Ученик чародея	Aprendiz de Feiticeiro	Zauberlehrling	Uczen Czarnoksiężnika	Sorcerer's Apprentice	Sorcerer's Apprentice	Sorcerer's Apprentice	Sorcerer's Apprentice
hidden_zeref	Unknown	Unknown	Неизвестный	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
zeref_1	Zeref	Zeref	Зереф	Zeref	Zeref	Zeref	Zeref	Zeref	Zeref	Zeref
zeref_2	Zeref	Zeref	Зереф	Zeref	Zeref	Zeref	Zeref	Zeref	Zeref	Zeref
zeref_3	Zeref	Zeref	Зереф	Zeref	Zeref	Zeref	Zeref	Zeref	Zeref	Zeref
false_bear_1	Bear	Oso	Медведь	Urso	Bär	Niedźwiedź	Medvěd	Ayı	Orso	Ours
false_bear_2	False Bear	false_bear	Лже-медведь	False Bear	False Bear	False Bear	False Bear	False Bear	False Bear	False Bear
H10_hunter	Hunter	Hunter	Охотник	Caçador	Jäger	Lowca	Lovec	Avcı	Cacciatore	Chasseur
H10_bear	Bear	Oso	Медведь	Urso	Bär	Niedźwiedź	Medvěd	Ayı	Orso	Ours
orc_robber	Orc Trooper	Orco de Asalto	Орк-солдат	Orc de Assalto	Ork-Soldat	Ork żołnierz	Orcký útočník	Ork Piyade	Orco d'Assalto	Orc Trooper
G10_arcane_knight	Arcane Knight Duncan	Arcane Knight	Волшебный рыцарь Дункан	Arcane Knight Duncan	Arcane Knight Duncan	Arcane Knight Duncan	Arcane Knight Duncan	Arcane Knight Duncan	Arcane Knight Duncan	Arcane Knight Duncan
goblin_leader	Goblin leader	goblin_leader	Гоблин главарь	Goblin leader	Goblin leader	Goblin leader	Goblin leader	Goblin leader	Goblin leader	Goblin leader
goblin_king2	Goblin King	Rey Goblin	Король Гоблинов	Rei Goblin	Goblin-König	Król goblinów	Skřetí král	Goblin Kralı	Re Goblin	Goblin King
goblin_shaman	Goblin shaman	Goblin shaman	Гоблин шаман	Goblin shaman	Goblin shaman	Goblin shaman	Goblin shaman	Goblin shaman	Goblin shaman	Goblin shaman	
j12_kalagru3	Kalagru	Nocturno	Калагру	Kalagru	Kalagru	Kalagru	Kalagru	Kalagru	Kalagru	Kalagru	
1st	1st	1st	первый	1st	1st	1st	1st	1st	1st	1st	
2st	2st	2st	второй	2st	2st	2st	2st	2st	2st	2st	
3st	3st	3st	третий	3st	3st	3st	3st	3st	3st	3st	
4st	4st	4st	четвертый	4st	4st	4st	4st	4st	4st	4st	
5st	5st	5st	пятый	5st	5st	5st	5st	5st	5st	5st	
6st	6st	6st	шестой	6st	6st	6st	6st	6st	6st	6st	
7st	7st	7st	седьмой	7st	7st	7st	7st	7st	7st	7st	
8st	8st	8st	восьмой	8st	8st	8st	8st	8st	8st	8st	
gizmo	Gizmo	gizmo	Гизмо	Gizmo	Gizmo	Gizmo	Gizmo	Gizmo	Gizmo	Gizmo	
gromak	Gromak	Gromak	Громак	Gromak	Gromak	Gromak	Gromak	Gromak	Gromak	Gromak	
icy_vorator	Icy vorator	icy_vorator	Ледяной воратор	Icy vorator	Icy vorator	Icy vorator	Icy vorator	Icy vorator	Icy vorator	Icy vorator	
snowy_basilisk	Snowy basilisk	snowy_basilisk	Снежный василиск	Snowy basilisk	Snowy basilisk	Snowy basilisk	Snowy basilisk	Snowy basilisk	Snowy basilisk	Snowy basilisk	
stiffened_corpse	Stiffened corpse	stiffened_corpse	Окоченевший труп	Stiffened corpse	Stiffened corpse	Stiffened corpse	Stiffened corpse	Stiffened corpse	Stiffened corpse	Stiffened corpse	
E13_yeti	Yeti	Yeti	Йетти	Yeti	Yeti	Yeti	Yeti	Yeti	Yeti	Yeti
E13_rat	Rat	rat	Крыса	Rato	Ratte	Szczur	Krysa	Fare	Ratto	Rat	
mega_adaon	MegaAdaon	mega_adaon	МегаАдаон	MegaAdaon	MegaAdaon	MegaAdaon	MegaAdaon	MegaAdaon	MegaAdaon	MegaAdaon	
wolfs_1	Wolfs	wolfs	Волки	Lobos	Wolfs	Wolfs	Wolfs	Wolfs	Wolfs	Wolfs	
wolfs_2	Wolfs	wolfs	Волки	Lobos	Wolfs	Wolfs	Wolfs	Wolfs	Wolfs	Wolfs	
wolfs_3	Wolfs	wolfs	Волки	Lobos	Wolfs	Wolfs	Wolfs	Wolfs	Wolfs	Wolfs	
pseudo_sphinx	Pseudo Sphinx	pseudo_sphinx	ПсевдоСфинкс	Pseudo Esfinge	Pseudo-Sphinx	Pseudo Sfinks	Pseudo Sphinx	Pseudo Sphinx	Pseudo Sphinx	Pseudo-Sphinx	
archmagister	Archmagister of all Kingdoms	Archmagister	АрхиМагистр всех королевств	Arquimagistrado de todos os Reinos	Erzmagister aller Königreiche	Arcymagister Wszystkich Królestw	Archmagister of all Kingdoms	Tüm Krallıkların Baş Büyücüsü	Arcimagistro di tutti i Regni	Archimagistre de tous les Royaumes
E13_bandit_female	Elite Bandit	Bandido Élite	Крутая Бандитка	Bandida de Elite	Elitebandit	Elitarna bandytka	Elitní loupežnice	Seçkin Haydut	Bandito Elite	Elite Bandit
E13_boatman	Boatman	boatman	Лодочник	Barqueiro	Fährmann	Przewoznik	Převozník	Kayıkçı	Barcaiolo	Batelier	
E13_janod_1	Janod	Janod	Дженод	Janod	Janod	Janod	Janod	Janod	Janod	Janod
E13_janod_2	Janod	Janod	Дженод	Janod	Janod	Janod	Janod	Janod	Janod	Janod
E13_goblin	Goblin	Goblin	Гоблин	Goblin	Goblin	Goblin	Skřet	Goblin	Goblin	Gobelin
E13_orc	Orc Trooper	Orco de Asalto	Орк-солдат	Orc de Assalto	Ork-Soldat	Ork żołnierz	Orcký útočník	Ork Piyade	Orco d'Assalto	Orc Trooper
E13_minotaur	Minotaur	Minotauro	Минотавр	Minotauro	Minotaurus	Minotaur	Minotaur	Minotor	Minotauro	Minotaur
E13_black_wolf	Black Wolf	Vampiro	Черный Волк	Lobo Negro	Schwarzer Wolf	Czarny Wilk	Black Wolf	Black Wolf	Black Wolf	Loup Noir
E13_sabercat	Corrupted Sabercat	Tigre Corrupto	Проклятый Саблезуб	Tigre Corrompido	Besessener Tiger	Skażony tygrys	Očarovaný šavlozubý tigr	Yozlaşmış Kaplan	Tigre Corrotta	Corrupted Sabercat
E13_witch	Varannari Witch	Bruja Varannari	Ведьма Вараннари	Bruxa Varannari	Varannari-Hexe	Czarownica Varannari	Varannarská čarodejnice	Varannari Cadı	Strega Varannari	Varannari Witch
E13_tremadan1	Tremadan	Tremadan	Тремадан	Tremadan	Tremadan	Tremadan	Tremadan	Tremadan	Tremadan	Tremadan	
E13_tremadan2	Tremadan	Tremadan	Тремадан	Tremadan	Tremadan	Tremadan	Tremadan	Tremadan	Tremadan	Tremadan	
E13_ursan	Ursan	Ursan	Урсан	Ursan	Ursan	Ursan	Ursan	Ursan	Ursan	Ursan
E13_varannari_warrior	Varannari Hunter	Cazador Varannari	Вараннари-охотник	Caçador Varannari	Varannari-Jäger	Łowca Varannari	Varannarský lovec	Varannari Avcı	Cacciatore Varannari	Varannari Hunter
E13_imp	Imp	Imp	Бес	Diabrete de Fogo	Teufelchen	Imp	Skřítek	İmp	Imp	Imp
E13_kalagru	Kalagru	Nocturno	Калагру	Kalagru	Kalagru	Kalagru	Kalagru	Kalagru	Kalagru	Kalagru	
E13_void_lord	Void Lord	Señor del Abismo	Повелитель Пустоты	Senhor do Abismo	Herr der Leere	Pan Pustki	Pán Prázdnoty	Void Lord	Signore degli Abissi	Void Lord
E13_undermother	The Undermother	La Inframadre	Мать Подземья	A Mãe das Profundezas	Mutter der Tiefe	Podziemna Królowa	Podzemní matka	Yer Ana	La Madre delle caverne	The Undermother
white_ghost_2	White Ghost	Ghost	Белый дух	Fantasma Branco	Weißer Geist	Bialy Duch	Bílý Duch	Beyaz Hayalet	Fantasma Bianco	Fantôme Blanc
frozen_bones_1	Frozen bones	Frozen bones	Замёршие кости	Ossos Congelados	Gefrorene Knochen	Zamarznięte Kości	Zmrzlé Kosti	Donmuş Kemikler	Ossa Congelate	Os Gelés
frozen_bones_2	Frozen bones	Frozen bones	Замёршие кости	Ossos Congelados	Gefrorene Knochen	Zamarznięte Kości	Zmrzlé Kosti	Donmuş Kemikler	Ossa Congelate	Os Gelés
frozen_bones_3	Frozen bones	Frozen bones	Замёршие кости	Ossos Congelados	Gefrorene Knochen	Zamarznięte Kości	Zmrzlé Kosti	Donmuş Kemikler	Ossa Congelate	Os Gelés
nerd_grave	Nerd to grave	nerd_grave	Зубрила до гроба	Nerd até o túmulo	Nerd bis ins Grab	Nerd to grave	Nerd to grave	Nerd to grave	Nerd to grave	Nerd to grave
E11_red_dragon	Elder Dragon	Dragón Anciano	Древний Дракон	Dragão Ancião	Alter Drache	Starszy smok	Starší Drak	Yaşlı ejderha	Drago Anziano	Elder Dragon
mechanical_dragon	Mechanical Dragon	mechanical_dragon	Механический дракон	Dragão Mecânico	Mechanischer Drache	Mechaniczny Smok	Mechanický Drak	Mekanik Ejderha	Drago Meccanico	Dragon Mécanique	
baron_enterprise	Baron Enterprise	baron_enterprise	Барон Интерпрайс	Barão Enterprise	Baron Enterprise	Baron Enterprise	Baron Enterprise	Baron Enterprise	Baron Enterprise	Baron Enterprise	
headshotter	Headshotter	headshotter	Хэдшотер	Headshotter	Headshotter	Headshotter	Headshotter	Headshotter	Headshotter	Headshotter	
moon_dead	Moon Dead	moon_dead	Лунный Мертвец	Morto da Lua	Mondtoter	Moon Dead	Moon Dead	Moon Dead	Moon Dead	Moon Dead	
phantom_tiger	Phantom tiger	phantom_tiger	Призрачный тигр	Tigre Fantasma	Phantomtiger	Widmowy Tygrys	Phantom tiger	Phantom tiger	Tigre Fantasma	Tigre Fantôme	
phantom_dragon	Phantom dragon	phantom_dragon	Призрачный дракон	Dragão Fantasma	Phantomdrache	Widmowy Smok	Phantom dragon	Phantom dragon	Drago Fantasma	Dragon Fantôme	
tiny_shadow	tiny shadow	tiny shadow	Крохотная тень	Sombra Minúscula	Winziger Schatten	Maly Cień	tiny shadow	tiny shadow	Piccola Ombra	Petite Ombre	
NG_bandit_rick2	Stretch	Stretch	Стэч	Stretch	Stretch	Stretch	Stretch	Stretch	Stretch	Stretch
C7_stretch	Stretch	Stretch	Стэч	Stretch	Stretch	Stretch	Stretch	Stretch	Stretch	Stretch
orc_scout	Orc scout	Orc scout	Орк-лазутчик	Batedor Orc	Ork Späher	Orkowy Zwiadowca	Orc scout	Orc scout	Orc scout	Éclaireur Orc
orc_berserk	Orc berserk	Orc berserk	Орк-берсерк	Orc Furioso	Ork Berserker	Orkowy Berserker	Orc berserk	Orc berserk	Orc berserk	Orc Berserker
C8_bandit	Bandit	Bandit	Бандит	Bandido	Bandit	Bandyta	Bandita	Haydut	Bandito	Bandit
C7_bandit	Bandit	Bandit	Бандит	Bandido	Bandit	Bandyta	Bandita	Haydut	Bandito	Bandit
C9_bandit	Bandit	Bandit	Бандит	Bandido	Bandit	Bandyta	Bandita	Haydut	Bandito	Bandit
kiara	Kiara	Kiara	Киара	Kiara	Kiara	Kiara	Kiara	Kiara	Kiara	Kiara
kiara2	Kiara	Kiara	Киара	Kiara	Kiara	Kiara	Kiara	Kiara	Kiara	Kiara
bookkeeper	Bookkeeper	Bookkeeper	Счетовод	Contador	Buchhalter	Bookkeeper	Bookkeeper	Bookkeeper	Bookkeeper	Bookkeeper
mary_ann	Mary Ann	Mary Ann	Мэри-Энн	Mary Ann	Mary Ann	Mary Ann	Mary Ann	Mary Ann	Mary Ann	Mary Ann
bugs_gambino	Bugs Gambino	Bugs Gambino	Багс Гамбино	Bugs Gambino	Bugs Gambino	Bugs Gambino	Bugs Gambino	Bugs Gambino	Bugs Gambino	Bugs Gambino
bugs_gambino2	Bugs Gambino	Bugs Gambino	Багс Гамбино	Bugs Gambino	Bugs Gambino	Bugs Gambino	Bugs Gambino	Bugs Gambino	Bugs Gambino	Bugs Gambino
muqrin	Muqrin	Muqrin	Макрин	Muqrin	Muqrin	Muqrin	Muqrin	Muqrin	Muqrin	Muqrin
muqrin1	Muqrin	Muqrin	Макрин	Muqrin	Muqrin	Muqrin	Muqrin	Muqrin	Muqrin	Muqrin
muqrin2	Muqrin	Muqrin	Макрин	Muqrin	Muqrin	Muqrin	Muqrin	Muqrin	Muqrin	Muqrin
leland	Leland	Leland	Лиланд	Leland	Leland	Leland	Leland	Leland	Leland	Leland
riyada	Riyada	Riyada	Рияда	Riyada	Riyada	Riyada	Riyada	Riyada	Riyada	Riyada
C7_captain	Captain Trickster	Captain Trickster	Капитан Трикстер	Capitão Trapaceiro	Hauptmann Trickster	Kapitan Szachraj	Captain Trickster	Kaptan Düzenbaz	Capitano Imbroglione	Capitaine Filou
lamb_god	Lamb of God	Lamb of God	Агнец Божий	Cordeiro de Deus	Lamm Gottes	Baranek Bozy	Lamb of God	Tanrının Kuzusu	Agnello di Dio	Agneau de Dieu
lord_star	Lord of the Stars	Lord of Stars	Владыка Звёзд	Senhor das Estrelas	Herr der Sterne	Pan Gwiazd	Lord of the Stars	Yıldızların Efendisi	Signore delle Stelle	Seigneur des Étoiles
star_rider	Star Rider	Star Rider	Звёздная Всадница	Cavaleiro Estelar	Sternenreiter	Gwiezdny Jezdziec	Star Rider	Yıldız Binicisi	Cavaliere Stellare	Cavalier des Étoiles
plush_beast	Plush Beast	Plush Beast	Плюшевый зверь	Besta de Pelúcia	Plüschbestie	Pluszowa Bestia	Plush Beast	Plush Beast	Plush Beast	Plush Beast
male_tunic_corpse	Corpse	Corpse	Труп	Cadáver	Leiche	Zwloki	Mrtvola	Ceset	Cadavere	Cadavre
female_var_corpse	Corpse	Corpse	Труп	Cadáver	Leiche	Zwloki	Mrtvola	Ceset	Cadavere	Cadavre
female_var_warrior_corpse	Corpse	Corpse	Труп	Cadáver	Leiche	Zwloki	Mrtvola	Ceset	Cadavere	Cadavre
male_var_warrior_corpse	Corpse	Corpse	Труп	Cadáver	Leiche	Zwloki	Mrtvola	Ceset	Cadavere	Cadavre
orion	Captain Orion	Captain Orion	Капитан Орион	Capitão Orion	Hauptmann Orion	Captain Orion	Captain Orion	Captain Orion	Captain Orion	Captain Orion
torian	Brother Torian	Brother Torian	Брат Ториан	Irmão Torian	Bruder Torian	Brother Torian	Brother Torian	Brother Torian	Brother Torian	Brother Torian
vevea	Sister Vevea	Sister Vevea	Сестра Вевея	Irmã Vevea	Schwester Vevea	Sister Vevea	Sister Vevea	Sister Vevea	Sister Vevea	Sister Vevea
sylvia	Sylvia	Sylvia	Сильвия	Sylvia	Sylvia	Sylvia	Sylvia	Sylvia	Sylvia	Sylvia
sylvia_2	Sylvia	Sylvia	Сильвия	Sylvia	Sylvia	Sylvia	Sylvia	Sylvia	Sylvia	Sylvia
anthea	Anthea	Anthea	Антея	Anthea	Anthea	Anthea	Anthea	Anthea	Anthea	Anthea
kendrick	Kendrick	Kendrick	Кендрик	Kendrick	Kendrick	Kendrick	Kendrick	Kendrick	Kendrick	Kendrick
D13_dark_presence	Dark Presence	Presencia Oscura	Тёмная Сущность	Presença Obscura	Dunkle Präsenz	Mroczna Obecność	Temné vzezření	Dark Presence	Presenza Oscura	Dark Presence
zombie_torden	Captain Torden	Captain Torden	Капитан Торден	Capitão Torden	Hauptmann Torden	Captain Torden	Captain Torden	Captain Torden	Captain Torden	Captain Torden
zombie_arcane	Zombie knight	Zombie knight	Зомби-рыцарь	Cavaleiro Zumbi	Zombieritter	Zombie Rycerz	Zombie knight	Zombie knight	Cavaliere Zombie	Chevalier Zombie
varannari_warrior_male	Warrior	Warrior	Воин	Guerreiro	Krieger	Wojownik	Válečník	Savaşçı	Guerriero	Guerrier
varannari_warrior_female	Warrior	Warrior	Воин	Guerreira	Krieger	Wojownik	Válečník	Savaşçı	Guerriero	Guerrier
C13_druid	Varannari Druid	Druida Varannari	Друид Вараннари	Druida Varannari	Varannari-Druide	Druid Varannari	Varannarský druid	Varannari Druid	Druido Varannari	Varannari Druid
varannari_champion	Varannari Champion	Champion Varannari	Вараннари-Чемпион	Campeão Varannari	Varannari Champion	Czempion Varannari	Varannari Champion	Varannari Şampiyonu	Campione Varannari	Champion Varannari
creator_night	Creator of Night	Creator of Night	Творец Ночи	Criador da Noite	Schöpfer der Nacht	Twórca Nocy	Creator of Night	Creator of Night	Creatore della Notte	Créateur de la Nuit
bat	Bat	Bat	Летучая мышь	Morcego	Fledermaus	Nietoperz	Netopýr	Yarasa	Pipistrello	Chauve-souris
spirit_forest	Spirit of Forest	Spirit of forest	Дух леса	Espírito da Floresta	Waldgeist	Duch Lasu	Lesní Duch	Orman Ruhu	Spirito della Foresta	Esprit de la Forêt
amelia	Amelia	Amelia	Амелия	Amelia	Amelia	Amelia	Amelia	Amelia	Amelia	Amelia
amelia_2	Amelia	Amelia	Амелия	Amelia	Amelia	Amelia	Amelia	Amelia	Amelia	Amelia
amelia_3	Amelia	Amelia	Амелия	Amelia	Amelia	Amelia	Amelia	Amelia	Amelia	Amelia
isabelle	Isabelle	Isabelle	Изабелль	Isabelle	Isabelle	Isabelle	Isabelle	Isabelle	Isabelle	Isabelle
isabelle_2	Isabelle	Isabelle	Изабелль	Isabelle	Isabelle	Isabelle	Isabelle	Isabelle	Isabelle	Isabelle
isabelle_3	Isabelle	Isabelle	Изабелль	Isabelle	Isabelle	Isabelle	Isabelle	Isabelle	Isabelle	Isabelle
pandora	Pandora	Pandora	Пандора	Pandora	Pandora	Pandora	Pandora	Pandora	Pandora	Pandora
pandora_2	Pandora	Pandora	Пандора	Pandora	Pandora	Pandora	Pandora	Pandora	Pandora	Pandora
pandora_3	Pandora	Pandora	Пандора	Pandora	Pandora	Pandora	Pandora	Pandora	Pandora	Pandora
vampire_lord_2	Lord Alaric	Lord Alaric	Лорд Аларик	Lorde Alaric	Lord Alaric	Lord Alaric	Lord Alaric	Lord Alaric	Lord Alaric	Lord Alaric
vampire_lord_3	Lord Alaric	Lord Alaric	Лорд Аларик	Lorde Alaric	Lord Alaric	Lord Alaric	Lord Alaric	Lord Alaric	Lord Alaric	Lord Alaric
vampire_lord_4	Lord Alaric	Lord Alaric	Лорд Аларик	Lorde Alaric	Lord Alaric	Lord Alaric	Lord Alaric	Lord Alaric	Lord Alaric	Lord Alaric
vampire_lord_5	Lord Alaric	Lord Alaric	Лорд Аларик	Lorde Alaric	Lord Alaric	Lord Alaric	Lord Alaric	Lord Alaric	Lord Alaric	Lord Alaric
vampire2	Vampire	Vampiro	Вампир	Vampiro	Vampir	Wampir	Upír	Vampire	Vampiro	Vampire
NG_vampire	Vampire	Vampiro	Вампир	Vampiro	Vampir	Wampir	Upír	Vampire	Vampiro	Vampire
watcher	Watcher	Watcher	Наблюдатель	Vigia	Beobachter	Obserwator	Watcher	Watcher	Osservatore	Observateur
corpse_male_blue	Corpse	Corpse	Труп	Cadáver	Leiche	Zwloki	Mrtvola	Ceset	Cadavere	Cadavre
corpse_male_blue2	Corpse	Corpse	Труп	Cadáver	Leiche	Zwloki	Mrtvola	Ceset	Cadavere	Cadavre
corpse_male_red	Corpse	Corpse	Труп	Cadáver	Leiche	Zwloki	Mrtvola	Ceset	Cadavere	Cadavre
corpse_female_blue	Corpse	Corpse	Труп	Cadáver	Leiche	Zwloki	Mrtvola	Ceset	Cadavere	Cadavre
corpse_female_while	Corpse	Corpse	Труп	Cadáver	Leiche	Zwloki	Mrtvola	Ceset	Cadavere	Cadavre
corpse_male_green	Corpse	Corpse	Труп	Cadáver	Leiche	Zwloki	Mrtvola	Ceset	Cadavere	Cadavre
corpse_female_naked2	Corpse	Corpse	Труп	Cadáver	Leiche	Zwloki	Mrtvola	Ceset	Cadavere	Cadavre
corpse_female_naked3	Corpse	Corpse	Труп	Cadáver	Leiche	Zwloki	Mrtvola	Ceset	Cadavere	Cadavre
corpse_female_beheaded	Corpse	Corpse	Труп	Cadáver	Leiche	Zwloki	Mrtvola	Ceset	Cadavere	Cadavre
corpse_male_table	Corpse	Corpse	Труп	Cadáver	Leiche	Zwloki	Mrtvola	Ceset	Cadavere	Cadavre
stone_table	stone_table	Mesa de piedra	Каменный стол	Mesa de pedra	Steintisch	Kamienny Stól	Kamenný Stůl	Taş Masa	Tavolo di Pietra	Table de Pierre
corpse_male_black	Corpse	Corpse	Труп	Cadáver	Leiche	Zwloki	Mrtvola	Ceset	Cadavere	Cadavre
stone_table	stone_table	Mesa de piedra	Каменный стол	Mesa de pedra	Steintisch	Kamienny Stól	Kamenný Stůl	Taş Masa	Tavolo di Pietra	Table de Pierre
loot	Loot	Loot	Добыча	Saque	Beute	Łup	Kořist	Ganimet	Bottino	Butin
anita	Anita	Anita	Анита	Anita	Anita	Anita	Anita	Anita	Anita	Anita
necromancer_male	Necromancer	Necromancer	Некромант	Necromante	Nekromant	Nekromanta	Nekromant	Nekromansçı	Negromante	Nécromancien
necromancer_male2	Necromancer	Necromancer	Некромант	Necromante	Nekromant	Nekromanta	Nekromant	Nekromansçı	Negromante	Nécromancien
