spawn_ID	race	class	minlevel	maxlevel	weapon_id	defense	resist	movement	attributes	loot	sprite	Size	Skillset	AI	faction	gender	portrait	onDieConditions	onDieActions	onAggroSound	onDieSound
stiffened_corpse		warrior	11	19	sword_ice_3	4	-35,210,0,210,150,0	0.9	[undead]	zombie3	zombie_sw	1		patroller	enemy	M	0			"zombie1;zombie2;zombie3"	
E13_yeti	miniboss	warrior	16	21	ice_punch_2	3	"""-25,250,90,30,30,30"""	1.05	[beast]	yeti	yeti	1.1	flurry#2	patroller	neutral	F	0			"yeti1;yeti2;yeti3"	
E13_rat		warrior	8	13	toxic_bite	2	0,25,0,0,70,0	1	[beast]		rat	1.1		patroller	enemy	M	0		"setVariable#pseudosphinx,2"	"rat1;rat2;rat3"	
mega_adaon	miniboss	warrior	11	21	steel_longsword	6		1.2			adaon	1.3		patroller	beasts	M	0		"setVariable#pseudosphinx,2"	cage2	
wolfs_1		warrior	7	13	fire_shot	0	-25,25,0,0,0,0	1.2	[beast]		wolf	0.7		patroller	beasts	M	0		"setVariable#pseudosphinx,2"	auf	
wolfs_2		warrior	7	13	ice_shot	0	-25,25,0,0,0,0	1.2	[beast]		wolf	0.7		patroller	beasts	M	0			auf	
wolfs_3		warrior	7	13	lightning	0	-25,25,0,0,0,0	1.2	[beast]		wolf	0.7		patroller	beasts	M	0			auf	
pseudo_sphinx		warrior	102	102	tiger_bite	1		1			tiger	1.5		patroller	neutral	F	59				
archmagister	boss	warrior	102	102	hammer_exterminator_2	999	250,250,250,250,250,300	1.8	[shield][detector][giant]		"male_tunic_grey;composite/male_mainhand_yellowstaff"	1.4	"heavyhand#3;bash#3"	patroller	enemy	M	0		"NPCSpawn#drunken;NPCSpawn#eraser;setVariable#pseudosphinx,0"	dmed	
E13_bandit_female		rogue	8	13	bluesteel_shortsword	2		1			female_purple_ssword	1	stab#0,1	patroller	bandits	F	0		"setVariable#pseudosphinx,3"	hey2	
E13_boatman	miniboss	warrior	11	16	cold_blow_2	8		1			male_black	1.1		patroller	bandits	M	0		"setVariable#pseudosphinx,3"	lodoch	
E13_janod_1	miniboss	wizard	11	17	janod_orb	10	40,40,40,40,40,40	1			male_tunic_blue	1		patroller	enemy	M	0		"setVariable#pseudosphinx,3"	cage1	
E13_janod_2		wizard	9	15	janod_orb	10	40,40,40,40,40,40	1			male_tunic_blue	1		patroller	enemy	M	0				
E13_goblin		warrior	9	16	iron_longsword	2	25,0,0,0,0,0	1	[goblin][shield]		adt_goblin_spearman	1		patroller	enemy	M	0		"setVariable#pseudosphinx,4"	"gob4;gob5;goblin-13"	
E13_orc		warrior	11	18	bluesteel_longsword	3	0,0,0,160,25,0	1	[orc][shield]		adt_orc_warrior	1.05	bash#2	patroller	enemy	M	0		"setVariable#pseudosphinx,4"	"orc;orc2"	
E13_minotaur	strong	warrior	11	18	mino_greataxe	5	20,70,20,20,70,0	1	[beast]		adt_minotaur_warrior	1.1	fury#2	patroller	enemy	M	0		"setVariable#pseudosphinx,4"	"byk1;byk2;byk3"	
E13_black_wolf		warrior	13	18	tiger_bite	1	-25,25,0,0,0,0	1.2	[beast]		wolf_black	0.85		patroller	enemy	M	0		"setVariable#pseudosphinx,5"	beast1	
E13_sabercat		warrior	18	18	tiger_bite_corrupted	2	-25,25,0,0,0,0	1.3	[beast]		tiger_blue	1	flurry#2	patroller	enemy	M	0		"setVariable#pseudosphinx,5"	"tigr1;tigr2"	
E13_witch	strong	cleric	13	18	death_ray	3	50,50,50,50,50,30	1	[detector]		female_var	0.9	"holy_shield#2;heal_wounds#2"	patroller	enemy	F	0		"setVariable#pseudosphinx,5"	"vedma"	
E13_tremadan1	miniboss	wizard	4	4	staff_exterminator_2	10	180,180,210,0,0,0	1			"male_tunic_grey;composite/male_mainhand_greatstaff"	1		patroller	enemy	M	0		"setVariable#pseudosphinx,6"		
E13_tremadan2	miniboss	wizard	4	4	staff_exterminator_2	10	180,180,210,0,0,0	1			"male_tunic_grey;composite/male_mainhand_greatstaff"	1		patroller	enemy	M	0				
E13_ursan	strong	warrior	18	23	bluesteel_greataxe	4	30,30,-20,-40,30,0	1	[beast]		ursan	0.9	"whirlwind#0,2;bash#0,2"	patroller	beasts	M	0		"setVariable#pseudosphinx,7"	"ursa1;ursa2"	
E13_varannari_warrior	strong	warrior	18	23	steel_longsword	3	60,60,60,0,0,20	1			male_var_warrior	1.1		patroller	beasts	M	0		"setVariable#pseudosphinx,7"	"varr"	
E13_imp		warrior	18	23	goblin_firedancer_elite	2	200,-50,0,0,0,0	1	[outsider][fire_elemental]	fire_imp	adt_imp	1.3		patroller	enemy	M	0		"setVariable#pseudosphinx,7"	"imp1;imp2;imp3"	
E13_kalagru		warrior	34	34	undermother_bite	7	200,90,200,90,90,0	1	[detector][fire_elemental][outsider]		demon	1.5	"fury#1"	patroller	enemy	M	0		"setVariable#pseudosphinx,8"	"demon"	
E13_void_lord		cleric	27	27	death_claw_20	5	180,50,180,180,180,-60	1.3	[shadow]		wyvern_red	1.5	"heal_wounds#1"	patroller	enemy	M	0		"setVariable#pseudosphinx,8"	"ten5;ten6;ten7"	
E13_undermother		cleric	27	27	undermother_bite	8	250,250,250,250,0,0	1	[beast][shield]		adt_antilion	1.6	heal_wounds#1	patroller	enemy	F	0		"setVariable#pseudosphinx,8"	"insect"	
white_ghost_2		warrior	9	17	ice_shot	10	"""-35,200,-50,170,170,10"""	1.05	[undead][ghost][detector]		ghost_white	0.9		patroller	enemy	M	0			skeleton2	
frozen_bones_1		warrior	8	13	ice_dagger	1	50,200,0,300,180,0	0.9	[undead][shield]	skeleton	skeleton_weak_sw	1		patroller	enemy	M	0			"skeleton1;skeleton2;skeleton3"	
frozen_bones_2		warrior	10	18	ice_shortsword	4	50,200,0,300,180,0	0.9	[undead][shield]	skeleton_warrior	skeleton_sw	1	bash#1	patroller	enemy	M	0			"skeleton1;skeleton2;skeleton3"	
frozen_bones_3		rogue	9	15	frost_bow	2	50,200,0,300,180,0	0.9	[undead]	skeleton_archer	skeleton_archer_sw	1	archery#2	patroller	enemy	M	0			"skeleton1;skeleton2;skeleton3"	
nerd_grave	miniboss	warrior	13	23	ice_punch_2	20	"""-35,200,-50,170,170,10"""	1.05	[undead][ghost][detector]		ghost_white	1.2		patroller	enemy	M	0			skeleton2	
E11_red_dragon	boss	warrior	25	28	fire_claw_15	13	"""300,-30,100,0,0,50"""	1.1	[detector][fire_elemental][giant]	"shanron_loot;dragon;consumables_16;book_sk_loot2"	wyvern_red	1.6	"cleave#2"	patroller	player	M	0		"setVariable#dragonslayer,1"	drako2	
mechanical_dragon	strong	warrior	18	18	giant_punch	9	150,150,210,210,210,90	1.1	[shock_elemental]		"wyvern_silver"	0.6		patroller	enemy	M	0				
baron_enterprise	boss	warrior	22	26	vorator_bite	12	0,50,10,100,90,50	1	[detector][giant]		"ghoul"	1.3		patroller	enemy	M	0		StartConversation#dominatrix2,NG_Enterprise_dead	skeleton3	
headshotter		rogue	18	28	headshot_bow	0	210,210,100,100,100,0	1.5	[detector]		"male_black3;composite/male_mainhand_longbow"	1		patroller	enemy	M	0				
moon_dead	boss	cleric	29	38	death_cold_ray	16	0,210,100,300,180,120	1.1	[detector][shield][undead][ghost][ice_elemental]	"moon_dead_loot;book_tr_loot1"	skeleton_mage_white	1.2	"dark_will#1;response_evil#2;invocation_doom#2;massive_criticals#3"	patroller	enemy	M	0			moon	
phantom_tiger	strong	warrior	16	18	tiger_bite_corrupted	12	-5,180,50,300,180,60	1.3	[undead][ghost]		tiger_ghost	1	flurry#2	patroller	enemy	M	0			"skeleton2"	
phantom_dragon	strong	warrior	21	21	nightwalker_touch	16	-5,180,50,300,180,60	1.2	[undead][ghost]		wyvern_ghost	1.3	"cleave#1"	patroller	enemy	M	0			"skeleton2"	
tiny_shadow		warrior	10	12	deathclaw_dagger	3	100,50,180,90,90,-60	1.3	[shadow]		rat	1.1		patroller	enemy	M	0			ten8	
NG_bandit_rick2	miniboss	rogue	13	21	steel_shortsword	2		1		"bandit_chest_6"	"male_black_ssword"	1		patroller	neutral	M	27		setVariable#time_to_pay,27		
C7_stretch		rogue	13	21	steel_shortsword	2		1	[immortal]		"male_black_ssword"	1		patroller	player	M	27				
orc_scout	strong	rogue	8	21	bluesteel_dagger	1	0,0,0,120,25,0	1.2	[orc][detector]	orc_10	adt_orc_grunt	0.9	"stab#2;sneak_attack#1,2"	patroller	enemy	M	0		IncVariable#orcish_adversity,1	"orc;orc2"	
orc_berserk	boss	warrior	15	23	bluesteel_greatsword	0	10,70,10,150,50,20	1	[orc][detector][giant]	orc_king	adt_orc_warrior	1.2	"cleave#1;flurry#3;heavyhand#3;fury#3;resilience#3"	patroller	enemy	M	0		setVariable#orcish_adversity,30	"orc;orc2"	
C8_bandit	miniboss	rogue	13	21	steel_shortsword	2		1		"bandit_chest_6"	"male_black_ssword"	1		patroller	neutral	M	4		setVariable#fisherman_joy1,4		
C7_bandit	miniboss	rogue	13	21	steel_shortsword	2		1		"bandit_chest_6"	"male_black_ssword"	1		patroller	neutral	M	4		StartConversation#bandit2,C7_bandit_dead		
C9_bandit	miniboss	rogue	13	21	steel_shortsword	2		1		"bandit_chest_6"	"male_black_ssword"	1		patroller	neutral	M	4		setVariable#fisherman_joy3,4		
kiara	boss	rogue	23	27	bewitched3_devourer_sting	12	30,60,60,10,180,50	1	[immortal][detector][shield]		"female_slave;composite/female_mainhand_dagger;composite/female_offhand_sword"	1	"stab#4;assassinate#3;flurry#3;sneak_attack#1,2;precission_strikes#2;massive_criticals#2"	patroller	player	F	63				
kiara2	boss	rogue	23	27	bewitched3_devourer_sting	12	30,60,60,10,180,50	1	[detector][shield]	kiara_loot	"female_slave;composite/female_mainhand_dagger;composite/female_offhand_sword"	1	"stab#4;assassinate#3;flurry#3;sneak_attack#1,2;precission_strikes#2;massive_criticals#2"	patroller	enemy	F	63		"ItemHide#grate1;ItemWalkable#grate1;setVariable#time_to_pay,100"		
bookkeeper	miniboss	rogue	19	23	bewitched2_jester_bow	10	15,35,30,0,120,25	1	[detector][shield]	bookkeeper_loot	"male_black;composite/male_mainhand_greatbow"	1	"archery#3;precission_shots#2;massive_criticals#2"	patroller	player	M	58				
mary_ann	miniboss	rogue	19	23	drumsticks_2	15	20,40,40,0,180,30	1.3	[detector]	mary_ann_loot	"composite/female_leather;composite/female_head_leather;composite/female_mainhand_dagger;composite/female_offhand_sword"	1	"stab#4;flurry#3;sneak_attack#1,2;precission_strikes#2;massive_criticals#2"	patroller	player	F	67				
bugs_gambino	boss	warrior	23	23	war_maul_rock	16	30,50,50,0,150,60	1	[detector]	bugs_loot	"composite/male_leather;composite/male_head_leather;composite/male_mainhand_maul"	1.2	"cleave#3;fury#3;duel#3;heavyhand#2;precission_strikes#2;massive_criticals#2"	patroller	player	M	58				
bugs_gambino2	boss	warrior	23	27	war_maul_rock	16	30,50,50,0,150,60	1	[detector]	bugs_loot	"composite/male_leather;composite/male_head_leather;composite/male_mainhand_maul"	1.2	"cleave#2;fury#3;duel#3;heavyhand#2;precission_strikes#2;massive_criticals#2"	patroller	player	M	58		StartConversation#bugs_gambino2,C7_bugs		
muqrin	miniboss	warrior	19	23	adamantite_shortsword	12	5,25,10,20,110,10	1	[detector]	"bandit_chest_6"	"male_green;composite/male_mainhand_shortsword"	1	"flurry#3;precission_strikes#2;massive_criticals#2"	patroller	player	M	112		StartConversation#muqrin,C7_muqrin		
muqrin1	miniboss	warrior	19	23	adamantite_shortsword	12	5,25,10,20,110,10	1	[detector]	"orc_chest_13;bandit_chest_6"	"male_green;composite/male_mainhand_shortsword"	1	"flurry#3;precission_strikes#2;massive_criticals#2"	patroller	player	M	112				
muqrin2	miniboss	warrior	19	23	adamantite_shortsword	6	5,25,10,20,110,10	1	[immortal]		"male_green;composite/male_mainhand_shortsword"	1	"flurry#3;precission_strikes#2;massive_criticals#2"	patroller	player	M	112				
leland	miniboss	cleric	19	23	bewitched_staff_impact	10	15,30,30,50,120,20	1	[detector]	leland_loot	"male_black"	1	"heal_wounds#4;arbenos_might#3;massive_criticals#2"	patroller	player	M	10				
riyada	miniboss	rogue	19	23	poison_bow_tier4	9	10,30,30,0,160,20	1.1	[detector]	bandit_king	"female_green;composite/female_mainhand_longbow"	1	"archery#3;precission_shots#2;massive_criticals#2"	patroller	player	F	3				
C7_captain	miniboss	warrior	18	21	bluesteel_greatsword	10		1	[shield]	bandit_chest_6	"composite/male_leather;composite/male_head;composite/male_mainhand_longsword"	1		patroller	player	M	30		setVariable#time_to_pay,50		
lord_star	boss	cleric	38	48	lord_star_bite	30	160,210,300,150,210,170	1.3	[detector][giant][shield][spirit_elemental]	"lord_stars_loot;book_sk_loot1;shards_boss"	"wyvern_silver"	2.1	"dark_will#3;heavyhand#3;massive_criticals#3;precission_strikes#3"	patroller	enemy	M	0		StartConversation#lord_stars,lord_stars2	nycto	
lamb_god	boss	cleric	28	33	staff_spirit_4	18	70,160,210,60,180,80	1	[detector][spirit_elemental]	lamb_god_loot	"male_tunic_grey;composite/male_mainhand_staff"	1	"guardian_wolf#4;heal_wounds#4;arbenos_might#3"	patroller	enemy	M	0		StartConversation#lamb_god,lord_stars	lords	
star_rider	strong	cleric	21	21	staff_rider	7	30,140,180,30,180,10	1	[detector][spirit_elemental]		"female_rider"	1	"heal_wounds#4"	patroller	enemy	F	0			hellin	
plush_beast	strong	warrior	18	18	vorator_bite	9	0,150,30,0,180,20	1	[detector]		"yeti_pink"	0.8	"cleave#1;bash#3;fury#2"	patroller	enemy	M	0			putoan	
male_tunic_corpse	weak	warrior	4	4	iron_dagger	0		1		male_tunic_corpse	male_tunic_corpse	1		civilian	neutral	M	0				
female_var_corpse	weak	warrior	4	4	iron_dagger	0		1		female_var_corpse	"female_var_corpse"	0.9		civilian	neutral	F	0				
female_var_warrior_corpse	weak	warrior	4	4	iron_dagger	0		1		female_var_warrior_corpse	"female_var_warrior_corpse"	1.1		civilian	neutral	F	0				
male_var_warrior_corpse	weak	warrior	4	4	iron_dagger	0		1		male_var_warrior_corpse	"male_var_warrior_corpse"	1.1		civilian	neutral	M	0				
orion	miniboss	cleric	21	23	spirit_hammer	9	15,65,0,180,20,30	1	[detector][shield][immortal]		"composite/male_plate;composite/male_head;composite/male_mainhand_hammer;composite/male_offhand_shield"	1	"arbenos_might#3;holy_shield#3;heavyhand#3"	patroller	player	M	59				
torian	miniboss	cleric	23	23	spirit_claymore	11	15,45,0,180,0,60	1	[detector][immortal]		"composite/male_plate;composite/male_head_chain;composite/male_mainhand_zweihander"	1	"arbenos_might#3;holy_shield#3;guardian_wolf#3"	patroller	player	M	60				
vevea	miniboss	cleric	19	21	spirit_shortsword	9	15,40,0,180,20,10	1	[detector][immortal]		"female_knight"	1	"holy_shield#4;heal_wounds#4"	patroller	player	F	6				
sylvia	boss	cleric	21	25	ice_shot_epic3	7	10,30,90,210,150,20	1	[detector]		"female_var"	0.9	"response_evil#1;heal_wounds#4"	patroller	neutral	F	4		StartConversation#sylvia,C13_sylvia		
sylvia_2	miniboss	cleric	21	25	ice_shot_epic	7	10,30,90,210,150,20	1	[detector][immortal]		"female_var"	0.9	"guardian_wolf#2;heal_wounds#4"	patroller	player	F	4				
anthea	boss	cleric	27	31	death_ray_lich	14	20,80,120,210,180,50	1	[detector][ghost]		"female_var"	1	"response_evil#1;dark_call#1;massive_criticals#2;heal_wounds#4"	patroller	neutral	F	5				
kendrick	miniboss	cleric	21	23	staff_shining	19	100,50,200,90,90,120	1	[immortal][detector]		"male_tunic_blue;composite/male_mainhand_staff"	1	"earth_mastery#3"	patroller	player	M	61				
D13_dark_presence	boss	warrior	24	24	death_claw_20	12	180,50,180,180,180,-60	1.2	[shadow]	"dragon;consumables_16;book_tr_loot2"	worm	1.45	"cleave#1;fury#3"	patroller	enemy	M	0		StartConversation#orion,D13_Orion	ten5;ten6;ten7	
zombie_torden	miniboss	warrior	19	23	greatsword_ice2	18	-5,50,50,180,110,20	0.9	[undead]	"zombie_arcane_loot_1"	"composite/male_purple_plate;composite/male_headgreen;composite/male_mainhand_longsword"	1	whirlwind#2;resilience#3	patroller	enemy	M	0		setVariable#between_worlds,35	"zombie1;zombie2;zombie3"	
zombie_arcane	strong	warrior	19	23	greatsword_ice	12	-5,50,50,180,110,0	0.9	[undead]	"zombie_arcane_loot_2"	"composite/male_purple_plate;composite/male_headgreen"	1	whirlwind#2	patroller	enemy	M	0			zombie1;zombie2;zombie3	
varannari_warrior_male	strong	warrior	13	18	steel_longsword	4	60,60,60,0,0,20	1		varannari_warrior	"male_var_warrior"	1.1		patroller	enemy	M	0			varr	
varannari_warrior_female	strong	warrior	13	18	steel_longsword	3	60,60,60,0,0,20	1.1		varannari_warrior	"female_var_warrior"	1.1		patroller	enemy	F	0			var_fe	
C13_druid	boss	cleric	23	23	fire_shot2	12	55,55,55,180,180,40	1	[detector]	"druid;dragon"	"male_tunic_grey"	1.1	"heal_wounds#4;guardian_wolf#4"	patroller	enemy	M	62		StartConversation#orion,D13_Orion	varr	
varannari_champion	boss	warrior	25	25	nightwalker_touch	13	180,50,180,180,180,-60	1.1	[shadow]	"var_champion_loot;consumables_16;dragon"	"composite/male_barbarian;composite/male_head2;composite/male_mainhand_battleaxe;composite/male_offhand_axe"	1.3	"flurry#3;heavyhand#3;massive_criticals#2"	patroller	enemy	M	0				
creator_night	boss	cleric	32	32	death_claw_20	19	180,180,180,210,180,-60	1.4	[shadow][detector][giant]	"creator_night_loot;consumables_16;dragon"	manticore	2.5	"heal_wounds#4;heavyhand#3;appearance_darkness#2"	patroller	enemy	M	0		"ItemHide#barrier2;ItemWalkable#barrier2;SetVariable#between_worlds,80"	"ten9"	
bat	weak	warrior	4	18	toxic_bat_1	0	-25,55,0,60,90,0	1	[beast]		bat	0.5		patroller	beasts	M	0			"bat"	
spirit_forest	miniboss	warrior	19	28	vorator_bite	20	-55,100,120,210,210,90	0.9	[giant]	spirit_forest_loot	tree_ent_1	1	"cleave#1;bash#3;heavyhand#3"	patroller	beasts	M	0			ent	
amelia	boss	cleric	24	31	blood_shot_3	16	0,150,80,210,180,30	1	[detector][vampire]	"humanoid_boss;humanoid_boss;book_sk_loot1"	"female_vampir"	1	"response_evil#3;dark_call#3;precission_strikes#2;massive_criticals#2"	patroller	neutral	F	7		"ItemHide#barrier1;ItemWalkable#barrier1;setVariable#bloody_harvest,92"	"sanguine1"	
amelia_2	boss	cleric	24	31	blood_shot_3	16	0,150,80,210,180,30	1	[detector][vampire]		"female_vampir"	1	"response_evil#3;dark_call#3;precission_strikes#2;massive_criticals#2"	patroller	neutral	F	7		StartConversation#amelia,I9_baron	sanguine1	
amelia_3	boss	cleric	24	31	blood_shot_3	22	0,150,80,210,180,30	1	[detector][vampire]	"humanoid_boss;humanoid_boss;book_sk_loot1"	"female_vampir"	1	"response_evil#3;dark_call#3;precission_strikes#2;massive_criticals#2"	patroller	enemy	F	7			"sanguine1"	
isabelle	boss	cleric	23	30	blood_shot_2	16	0,150,80,210,180,30	1	[detector][vampire]	"humanoid_boss;humanoid_boss;lich"	"female_vampir"	1	"response_evil#3;evil_manifestation#1;precission_strikes#2;massive_criticals#2"	patroller	neutral	F	8			"vamp_f1;vamp_f2;vamp_f3;vamp_f4;vamp_f5"	
isabelle_2	boss	cleric	23	30	blood_shot_2	16	0,150,80,210,180,30	1	[detector][vampire]		"female_vampir"	1	"response_evil#3;evil_manifestation#1;precission_strikes#2;massive_criticals#2"	patroller	neutral	F	8		StartConversation#isabelle,I9_vampires	dead_end	
isabelle_3	boss	cleric	23	30	blood_shot_2	16	0,150,80,210,180,30	1	[detector][vampire]	"humanoid_boss;humanoid_boss;lich"	"female_vampir"	1	"response_evil#3;evil_manifestation#1;precission_strikes#2;massive_criticals#2"	patroller	enemy	F	8			"vamp_f1;vamp_f2;vamp_f3;vamp_f4;vamp_f5"	
pandora	boss	cleric	22	29	blood_shot_1	16	0,150,80,210,180,30	1	[detector][vampire]	"humanoid_boss;humanoid_boss;lich"	"female_vampir"	1	"response_evil#3;precission_strikes#2;massive_criticals#2"	patroller	neutral	F	9			"vamp_f1;vamp_f2;vamp_f3;vamp_f4;vamp_f5"	
pandora_2	miniboss	cleric	21	23	blood_shot_1	9	0,150,80,210,180,10	1	[detector][vampire]		"female_vampir"	1	"response_evil#3;precission_strikes#2;massive_criticals#2"	patroller	enemy	F	9		StartConversation#pandora2,I9_vampires	drawing	
pandora_3	boss	cleric	22	29	blood_shot_1	16	0,150,80,210,180,30	1	[detector][vampire]	"humanoid_boss;humanoid_boss;lich"	"female_vampir"	1	"response_evil#3;precission_strikes#2;massive_criticals#2"	patroller	enemy	F	9			"vamp_f1;vamp_f2;vamp_f3;vamp_f4;vamp_f5"	
vampire_lord_2	boss	cleric	25	31	death_claw_20	20	"""-20,150,80,210,180,50"""	1	[detector][vampire]		"vampire2;composite/male_mainhand_greatsword"	1.1	"evil_manifestation#2;arbenos_might#3;heavyhand#3;precission_strikes#2;massive_criticals#2"	patroller	neutral	M	64		StartConversation#alaric,I9_vampire2	sanguine2	
vampire_lord_3	boss	cleric	25	31	death_claw_20	20	"""-20,150,80,210,180,50"""	1	[detector][vampire]		"vampire2;composite/male_mainhand_greatsword"	1.1	"evil_manifestation#2;arbenos_might#3;heavyhand#3;precission_strikes#2;massive_criticals#2"	patroller	enemy	M	64		StartConversation#alaric2,I9_vampire2	sanguine2	
vampire_lord_4	miniboss	cleric	25	31	death_claw_20	20	"""-20,150,80,210,180,50"""	1	[detector][vampire]	"alaric_loot;humanoid_boss;book_tr_loot1"	"vampire2;composite/male_mainhand_greatsword"	1.1	"evil_manifestation#2;arbenos_might#3;heavyhand#3;precission_strikes#2;massive_criticals#2"	patroller	enemy	M	64		StartConversation#alaric4,I9_Alaric	sanguine2	
vampire_lord_5	boss	cleric	25	31	death_claw_20	20	"""-20,150,80,210,180,50"""	1	[detector][vampire]		"vampire2;composite/male_mainhand_greatsword"	1.1	"evil_manifestation#2;arbenos_might#3;heavyhand#3;precission_strikes#2;massive_criticals#2"	patroller	enemy	M	64		StartConversation#alaric3,I9_vampire2	sanguine2	
vampire2	miniboss	warrior	18	21	greataxe_death_3	9	"""-30,100,80,210,180,15"""	1	[vampire]	knight	"vampire3"	1		patroller	enemy	M	0			vamp	
NG_vampire	miniboss	warrior	19	21	greataxe_death_3	9	"""-30,100,80,210,180,15"""	1	[vampire]	knight	vampire3	1		patroller	enemy	M	0		StartConversation#amos,NG_amos	vamp	
watcher	strong	warrior	13	20	toxic_bat_2	2	-25,0,0,70,150,0	1.1	[beast]		dark_eye	0.7		patroller	beasts	M	0			"bat2;bat3"	
corpse_male_blue	weak	warrior	4	4	iron_dagger	0		1		corpse_male_blue	"corpse_male_blue"	1		civilian	neutral	M	0				
corpse_male_blue2	weak	warrior	4	4	iron_dagger	0		1		corpse_male_blue2	"corpse_male_blue"	1		patroller	neutral	M	0			vopl	
corpse_male_red	weak	warrior	4	4	iron_dagger	0		1		corpse_male_red	"corpse_male_red"	1		civilian	neutral	M	0				
corpse_female_blue	weak	warrior	4	4	iron_dagger	0		1		corpse_female_blue	"corpse_female_blue"	1		civilian	neutral	F	0				
corpse_female_while	weak	warrior	4	4	iron_dagger	0		1		corpse_female_while	"corpse_female_while"	1		civilian	neutral	F	0				
corpse_male_green	weak	warrior	4	4	iron_dagger	0		1		corpse_male_green	"corpse_male_green"	1		civilian	neutral	M	0				
corpse_female_naked2	weak	warrior	4	4	iron_dagger	0		1		corpse_female_naked2	"corpse_female_naked2"	1		civilian	neutral	F	0				
corpse_female_naked3	weak	warrior	4	4	iron_dagger	0		1		corpse_female_naked3	"corpse_female_naked3"	1		civilian	neutral	F	0				
corpse_female_beheaded	weak	warrior	4	4	iron_dagger	0		1		corpse_female_beheaded	"corpse_female_beheaded"	1		civilian	neutral	F	0				
corpse_male_table	weak	warrior	4	4	iron_dagger	0		1		corpse_male_table	"corpse_male_table"	1		civilian	neutral	M	0				
corpse_male_black	weak	warrior	4	4	iron_dagger	0		1		corpse_male_black	"corpse_male_black"	1		civilian	neutral	M	0				
stone_table	weak	warrior	4	4	iron_dagger	0		1			"stone_table"	1		civilian	neutral	M	0				
loot	weak	warrior	4	4	iron_dagger	0		1	[giant]		"loot2"	1		civilian	neutral	M	85				
anita	miniboss	mage	18	23	flame_strike	20	150,30,10,190,190,20	1	[immortal][detector]		"composite/female_leather;composite/female_head2;composite/female_mainhand_zweihander"	1	"fireball#3;precission_strikes#2"	patroller	player	F	2				
necromancer_male	boss	cleric	21	24	death_ray_lich	16	0,150,0,210,210,20	1	[detector][ghost]		"male_tunic_black"	1	"dark_call#3;precission_shots#2"	patroller	enemy	M	66		StartConversation#necromancer,NG_anita		
necromancer_male2	boss	cleric	21	24	death_ray_lich	16	0,150,0,210,210,20	1	[detector][ghost]	"lich;lich"	"male_tunic_black"	1	"dark_call#3;precission_shots#2"	patroller	neutral	M	66				
brother_amos	miniboss	cleric	17	23	blessed_adamantite_longsword	12	0,10,10,210,90,90	1	[immortal]		"composite/male_tunic_white;composite/male_head2;composite/male_mainhand_warhammer"	1	"heal_wounds#4;holy_shield#4;arbenos_might#3"	patroller	player	M	69				
from_2007	boss	warrior	28	33	teddy_bow	15	0,90,110,0,210,40	1	[detector][explosive]	"from_loot"	"male_purple2"	1	"rapid_fire#3;precission_shots#3;massive_criticals#2"	patroller	enemy	M	73		StartConversation#from,from	sentyabr	
radaim	miniboss	warrior	18	21	wyvern_claw	9	-25,70,0,200,120,20	1	[undead]	zombie3	adt_zombie	1.2		patroller	enemy	M	0		StartConversation#amos,NG_amos	zombie1;zombie2;zombie3	
I9_baron2	boss	warrior	21	23	stormblade2	10	0,250,250,250,250,0	1	[shield]	I9_baron2	"composite/male_plate;composite/male_head_plate;composite/male_mainhand_maul"	1.1	"cleave#2;heavyhand#3;duel#3"	patroller	neutral	M	105		StartConversation#baron,I9_baron		
F9_alive_carrion	miniboss	warrior	18	23	wyvern_claw	7	-25,70,0,200,120,20	1	[undead]	zombie3	adt_zombie	1.2		patroller	enemy	M	0		setVariable#door_gwen,1	"zombie1;zombie2;zombie3"	
D8_lich	boss	cleric	23	28	death_spirit_ray	10	60,120,80,210,210,50	1.1	[detector][undead][ghost]	"D8_lich;lich;consumables_16;book_tr_loot2"	skeleton_mage_high	1.1	"arbenos_might#3;guardian_wolf#4;holy_shield#4"	patroller	enemy	M	0				
G6_ghost	boss	warrior	23	28	vorator_bite	22	"""-30,0,-30,210,210,60"""	1.1	[undead][ghost][detector]	"consumables_16"	black_death_knight	1.4	"cleave#3"	patroller	neutral	M	0		StartConversation#ghost,G6_ghost	skeleton3	
vampire_lord2	boss	cleric	26	31	poison_claw_18	20	"""-20,150,80,210,180,50"""	1	[detector][vampire]	"humanoid_boss;book_sk_loot1"	"vampire2;composite/male_mainhand_greatsword"	1.1	"appearance_darkness#3;response_evil#3;heavyhand#3;precission_strikes#2;massive_criticals#2"	patroller	neutral	M	71		"ItemHide#barrier1;ItemWalkable#barrier1;setVariable#bloody_harvest,97"	"wieder"	
blood_lord	boss	warrior	28	33	death_claw_20	24	"""-20,190,180,210,180,80"""	1	[detector][vampire][giant]		"male_red_mail;composite/male_mainhand_zweihander;composite/male_offhand_sword"	1.4	"cleave#3;heavyhand#3;precission_strikes#3;massive_criticals#3"	patroller	neutral	M	72		StartConversation#blood_lord,NG_anita	din	
I9_mighty_wizard	miniboss	mage	15	19	fire_shot_epic	8	60,40,100,40,60,20	1	[immortal]		"male_tunic_grey;composite/male_mainhand_greatstaff"	1	fireball#3;fire_mastery#3	patroller	player	M	0				
